stage,bucket,count
figure_stage,digitized_curves,32
figure_stage,digitized_endpoints_failed,1
figure_stage,digitized_endpoints_ok,32
figure_stage,mapped_curves,30
figure_stage,triage_artifacts,15
figure_stage,triage_digitize_candidates,14
figure_stage,unmapped_curves,2
figure_gate,skipped:missing_explicit_figure_signal,6
figure_gate,routed_candidates,21
figure_gate,after_gate,15
figure_triage_route,digitize,14
figure_triage_route,skip,1
figure_triage_signal,digitizable:no,1
figure_triage_signal,endpoint_curve_present:no,2
figure_triage_signal,recommended_route:skip,1
figure_triage_signal,ticks_readable:uncertain,1
figure_triage_signal,why_not_digitizable:lacks_clear_endpoint_curves_and_data_representation,1
figure_digitization_status,fail_missing_axis_range,1
figure_digitization_status,ok,32
figure_digitization_failure,fail_missing_axis_range,1
figure_mapping_status,unmapped,2
figure_mapping_status,vision_mapped,30
figure_mapping_failure,endpoints_do_not_align_with_the_specified_formulation_label_assigned_as_null_due,1
figure_mapping_failure,uncertainty_in_classification_due_to_overlapping_endpoint_values_and_lack_of_cle,1
verification_route:figure,figure_digitization_failed,11
verification_route:figure,missing_area,19
verification_route:figure,missing_endpoint,6
verification_route:figure,not_target_api,1
verification_route:figure,not_target_device,25
verification_route:figure,not_target_study_type,6
verification_route:figure,percent_only,8
verification_route:figure,unit_normalization_failed,8
verification_route:mixed,missing_area,1
verification_route:mixed,missing_endpoint,3
verification_route:mixed,missing_endpoint_time,2
verification_route:mixed,not_target_api,4
verification_route:mixed,not_target_device,4
verification_route:mixed,unit_normalization_failed,1
verification_route:table,missing_api_concentration,1
verification_route:table,missing_area,4
verification_route:table,not_target_api,7
verification_route:table,not_target_device,36
verification_route:table,not_target_study_type,18
verification_route:table,percent_only,21
verification_route:table,unit_normalization_failed,1
verification_route:text,insufficient_evidence,2
verification_route:text,missing_api_concentration,8
verification_route:text,missing_endpoint,1
verification_route:text,missing_endpoint_time,1
verification_route:text,not_target_device,1
