stage,bucket,count
figure_stage,digitized_curves,26
figure_stage,digitized_endpoints_failed,1
figure_stage,digitized_endpoints_ok,26
figure_stage,mapped_curves,26
figure_stage,triage_artifacts,14
figure_stage,triage_digitize_candidates,14
figure_stage,unmapped_curves,0
figure_gate,skipped:missing_explicit_figure_signal,8
figure_gate,routed_candidates,23
figure_gate,after_gate,15
figure_triage_route,digitize,14
figure_triage_signal,endpoint_curve_present:no,1
figure_digitization_status,fail_missing_axis_range,1
figure_digitization_status,ok,26
figure_digitization_failure,fail_missing_axis_range,1
figure_mapping_status,vision_mapped,26
verification_route:figure,figure_digitization_failed,7
verification_route:figure,insufficient_evidence,6
verification_route:figure,missing_area,10
verification_route:figure,missing_endpoint,2
verification_route:figure,not_target_api,13
verification_route:figure,not_target_device,21
verification_route:figure,not_target_study_type,12
verification_route:figure,percent_only,7
verification_route:figure,unit_normalization_failed,18
verification_route:mixed,insufficient_evidence,6
verification_route:mixed,missing_api_concentration,4
verification_route:mixed,missing_area,5
verification_route:mixed,missing_endpoint,14
verification_route:mixed,missing_endpoint_time,4
verification_route:mixed,not_target_api,6
verification_route:mixed,not_target_device,10
verification_route:mixed,not_target_study_type,4
verification_route:mixed,percent_only,3
verification_route:mixed,unit_normalization_failed,1
verification_route:table,missing_area,16
verification_route:table,not_target_api,8
verification_route:table,not_target_device,7
verification_route:table,not_target_study_type,2
verification_route:table,percent_only,2
verification_route:text,missing_area,5
verification_route:text,not_target_device,5
