stage,bucket,count
figure_stage,digitized_curves,22
figure_stage,digitized_endpoints_failed,0
figure_stage,digitized_endpoints_ok,22
figure_stage,mapped_curves,21
figure_stage,triage_artifacts,18
figure_stage,triage_digitize_candidates,15
figure_stage,unmapped_curves,1
figure_gate,skipped:missing_explicit_figure_signal,8
figure_gate,routed_candidates,28
figure_gate,after_gate,20
figure_triage_route,digitize,15
figure_triage_route,skip,3
figure_triage_signal,digitizable:no,3
figure_triage_signal,endpoint_curve_present:no,3
figure_triage_signal,recommended_route:skip,3
figure_triage_signal,ticks_readable:no,2
figure_triage_signal,ticks_readable:uncertain,3
figure_triage_signal,why_not_digitizable:insufficient_data_for_digitization,1
figure_triage_signal,why_not_digitizable:no_curves_detected_based_on_the_provided_figure,1
figure_triage_signal,why_not_digitizable:no_endpoint_curves_are_present_in_the_image,1
figure_digitization_status,ok,22
figure_mapping_status,unmapped,1
figure_mapping_status,vision_mapped,21
figure_mapping_failure,too_low_to_determine_a_classification_confidently_zoom_source_digitized_crop,1
verification_route:figure,ambiguous_mapping,3
verification_route:figure,figure_digitization_failed,3
verification_route:figure,insufficient_evidence,54
verification_route:figure,missing_api_concentration,4
verification_route:figure,missing_area,8
verification_route:figure,missing_endpoint,3
verification_route:figure,not_target_api,3
verification_route:figure,not_target_api_concentration,1
verification_route:figure,not_target_device,11
verification_route:figure,percent_only,3
verification_route:figure,unit_normalization_failed,4
verification_route:mixed,insufficient_evidence,20
verification_route:mixed,missing_api_concentration,3
verification_route:mixed,missing_area,3
verification_route:mixed,missing_endpoint,4
verification_route:mixed,missing_endpoint_time,4
verification_route:mixed,not_target_api_concentration,4
verification_route:mixed,not_target_device,6
verification_route:mixed,not_target_study_type,3
verification_route:table,ambiguous_api_concentration,13
verification_route:table,insufficient_evidence,8
verification_route:table,missing_api_concentration,1
verification_route:table,missing_area,5
verification_route:table,not_target_api,1
verification_route:table,not_target_api_concentration,3
verification_route:table,not_target_device,6
verification_route:table,not_target_study_type,4
verification_route:text,insufficient_evidence,5
