stage,bucket,count
llm_adjudication_candidate_reason,recoverable_unresolved:ambiguous_api_concentration,8
llm_adjudication_candidate_reason,recoverable_unresolved:missing_area,3
llm_adjudication_candidate_reason,recoverable_unresolved:missing_endpoint,2
llm_adjudication_candidate_reason,recoverable_unresolved:unit_normalization_failed,1
llm_adjudication_priority_bucket,high,11
llm_adjudication_priority_bucket,medium,3
llm_adjudication_review_focus,api_concentration_basis,8
llm_adjudication_review_focus,diffusion_area,3
llm_adjudication_review_focus,endpoint_value,2
llm_adjudication_review_focus,unit_normalization,1
llm_adjudication_recommended_status,rejected,3
llm_adjudication_recommended_status,unresolved,11
llm_adjudication_should_keep,no,14
llm_adjudication_disagreement,scope_bucket_disagreement,3
llm_adjudication_disagreement,status_disagreement,3
llm_adjudication_transition,unresolved->rejected,3
llm_adjudication_transition,unresolved->unresolved,11
