record_id,paper_id,doi,route,route_confidence,extractor_confidence,mapping_confidence,study_type,device,barrier,formulation_label,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,dosage_form,components_json,endpoint_field_name,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,endpoint_normalized_value,endpoint_normalized_unit,diffusion_area_cm2,receptor_volume_ml,duration_h,verification_status,scope_bucket,scope_tags_json,verification_support_rate,failure_reason,failure_reasons_json,evidence_count,patch_count,extractor_name,source_format,source_path,artifact_paths_json,provenance_json,evidence_json,patches_json,source_notes_json
record_ad27c13dbfc5,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,table,0.69,0.95,,both,diffusion cell,venous leg ulcers,Ibuprofen foam dressing,Ibuprofen,0.5,mg/cm²,homogeneously dispersed,0.5 mg/cm²,Foam dressing,[],amount,unknown,1.63,risk ratio,7.0,days,,,,,168.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""source_pages"": [3, 14, 17, 26, 47], ""route_label"": ""table"", ""route_notes"": ""The review synthesizes evidence related to topical agents including ibuprofen dressings in the context of venous leg ulcers, addressing pain relief outcomes."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 14"", ""page 17"", ""page 26"", ""page 47""], ""table_id"": ""Table 1"", ""row_source_pages"": [14, 26], ""row_source_locators"": [""page 14"", ""page 26""], ""score_debug"": {""page 3"": 1, ""page 14"": 1, ""page 17"": 1, ""page 26"": 1, ""page 47"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 14, ""bbox"": null, ""snippet"": ""Arapoglou 2011 compared ibuprofen foam dressing to local best practice, reporting a significant difference in the number of participants reporting TOTPARD5 > 50% relief."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 14, ""bbox"": null, ""snippet"": ""Arapoglou 2011 compared ibuprofen foam dressing to local best practice, reporting a significant difference in the number of participants reporting TOTPARD5 > 50% relief."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.95}]",[],"[""Ibuprofen foam dressing resulted in better pain relief compared to the standard care.""]"
record_a8d34a74731e,paper_b257621dff97,10.1007/s11095-008-9785-y,table,0.81,1.0,,IVRT,diffusion cell,stratum corneum,Ibuprofen Saturated Solution,Ibuprofen,10.0,mg/ml,in 75:25 propylene glycol/water mixture,~10 mg/ml,Topical,"[{""name"": ""Ibuprofen"", ""concentration_value"": 10.0, ""concentration_unit"": ""mg/ml"", ""basis"": ""saturated solution"", ""raw"": """", ""note"": """"}, {""name"": ""Propylene Glycol"", ""concentration_value"": 0.0, ""concentration_unit"": ""-"", ""basis"": ""cosolvent"", ""raw"": """", ""note"": """"}]",amount,unknown,,,4.0,hours,,,,,4.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-008-9785-y__4a59bd2375.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""source_pages"": [5, 7, 8, 12, 21], ""route_label"": ""table"", ""route_notes"": ""The study investigates the drug clearance process from the stratum corneum after topical application."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 5"", ""page 7"", ""page 8"", ""page 12"", ""page 21""], ""table_id"": ""Table II"", ""row_source_pages"": [12], ""row_source_locators"": [""page 12""], ""score_debug"": {""page 5"": 1, ""page 7"": 1, ""page 8"": 1, ""page 12"": 1, ""page 21"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table II"", ""page"": 12, ""bbox"": null, ""snippet"": ""The anticipated decay and flattening of the concentration profile is not observed; in fact, the total amount of ibuprofen (in µg/cm2) within the SC hardly changed at all during the 4 hours clearance period."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""confidence"": 1.0}]",[],"[""Data extracted from formulation and clearance experiments.""]"
record_79cf4760ce05,paper_a47037272c43,10.1007/s11095-014-1318-2,figure,0.69,1.0,,IVRT,diffusion cell,transdermal patch,Table IV,Ibuprofen,22.5,% w/w,Drug solubility estimate from rheological data,> 22.5,Drug-in-adhesive films,[],amount,unknown,,,,,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-014-1318-2__06b4139d6d.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""source_pages"": [8, 9, 10, 14, 15], ""route_label"": ""figure"", ""route_notes"": ""The study primarily investigates the effect of drug concentration and solubility parameters on the viscoelastic properties of transdermal patches using rheological tests."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 8"", ""page 9"", ""page 10"", ""page 14"", ""page 15""], ""table_id"": ""Table IV"", ""row_source_pages"": [14], ""row_source_locators"": [""page 14""], ""score_debug"": {""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 14"": 1, ""page 15"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table IV"", ""page"": 14, ""bbox"": null, ""snippet"": """", ""source_ref"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""confidence"": 1.0}]",[],[]
record_24a7969874fa,paper_477a5d097e07,10.1007/s43440-023-00460-w,table,0.81,0.95,,both,diffusion cell,rat kidney,In vitro permeation study of ibuprofen,Ibuprofen,,,,Not specified,Molar concentration,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""mM"", ""basis"": ""API"", ""raw"": """", ""note"": ""No significant effect on KAT I activity""}]",amount,percent,,%,,Not specified,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s43440-023-00460-w__8ad5f23482.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""source_pages"": [2, 5, 6, 7, 10], ""route_label"": ""table"", ""route_notes"": ""The study investigates the effect of various COX inhibitors, including ibuprofen, on kynurenic acid production and KAT activity in rat kidneys in vitro."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 5"", ""page 6"", ""page 7"", ""page 10""], ""table_id"": ""Table 1"", ""row_source_pages"": [5, 6], ""row_source_locators"": [""Page 5: Influence of COX inhibitors on KAT I activity in rat kidney in vitro"", ""Page 6: Discussion regarding COX inhibitors effect on KAT I activity""], ""score_debug"": {""page 2"": 1, ""page 5"": 1, ""page 6"": 1, ""page 7"": 1, ""page 10"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 5, ""bbox"": null, ""snippet"": ""Acetaminophen, acetylsalicylic acid, and ibuprofen (F5,12 = 2.765, p = 0.0691) did not affect the activity of KAT I in rat kidney in vitro."", ""source_ref"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""confidence"": 0.95}]",[],"[""Effects on KAT activity were evaluated, no endpoint values specified.""]"
record_5d8638739de7,paper_b451e1b601ac,10.1016/j.ejpb.2020.05.013,figure,0.81,1.0,,IVPT,diffusion cell,silicone membrane,5% w/w Ibuprofen Gel,Ibuprofen,5.0,w/w,weight,5% w/w,Topical Gel,[],amount,amount_total,,,12.0,hours,,,,,12.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""source_pages"": [5, 8, 9, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""The study highlights successful UV imaging of ibuprofen gel permeation using a novel diffusion cell."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 5"", ""page 8"", ""page 9"", ""page 10"", ""page 11""], ""table_id"": ""Table 1"", ""row_source_pages"": [5, 8, 9, 10, 11], ""row_source_locators"": [], ""score_debug"": {""page 5"": 1, ""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 5, ""bbox"": null, ""snippet"": ""A 5% w/w ibuprofen gel formulation was used as the model topical formulation..."", ""source_ref"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""confidence"": 1.0}]",[],"[""Includes other materials used in the formulation.""]"
record_e5a5cd848fa6,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",IBUGEL™,Ibuprofen,5.0,w/w,Total formulation,5% w/w,Gel,"[{""name"": ""Industrial Methylated Spirit (IMS)"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Penetration enhancer, solvent."", ""raw"": """", ""note"": """"}, {""name"": ""Polyethylene Glycol 300 (PEG 300)"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Solvent."", ""raw"": """", ""note"": """"}, {""name"": ""Propylene Glycol (PG)"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Penetration enhancer, solvent."", ""raw"": """", ""note"": """"}]",amount,amount_per_area,,.,6.0,h,,,,,6.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study compares ibuprofen permeation in human skin, PAMPA, and silicone membranes."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [11], ""row_source_locators"": [""page 11""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 11, ""bbox"": null, ""snippet"": ""Cumulative amounts of ibuprofen which permeated drop for the 1 and 3 µL doses compared with the 30 µL application and there are no differences in the permeation between the commercial formulations at 6 h."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
record_2b009f46d9d5,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",IBULEVE™ Speed Relief,Ibuprofen,5.0,w/w,Total formulation,5% w/w,Spray,"[{""name"": ""Industrial Methylated Spirit (IMS)"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Penetration enhancer, solvent."", ""raw"": """", ""note"": """"}, {""name"": ""Polyethylene Glycol 300 (PEG 300)"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Solvent."", ""raw"": """", ""note"": """"}, {""name"": ""Propylene Glycol (PG)"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Penetration enhancer, solvent."", ""raw"": """", ""note"": """"}]",amount,amount_per_area,,.,6.0,h,,,,,6.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study compares ibuprofen permeation in human skin, PAMPA, and silicone membranes."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [11], ""row_source_locators"": [""page 11""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 11, ""bbox"": null, ""snippet"": ""Cumulative amounts of ibuprofen which permeated drop for the 1 and 3 µL doses compared with the 30 µL application and there are no differences in the permeation between the commercial formulations at 6 h."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
record_c243801da331,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5% Isopropyl Alcohol Solution,Ibuprofen,5.0,w/w,Total formulation,5% w/w,Solution,"[{""name"": ""Isopropyl Alcohol"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Solvent."", ""raw"": """", ""note"": """"}]",amount,amount_per_area,,.,6.0,h,,,,,6.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study compares ibuprofen permeation in human skin, PAMPA, and silicone membranes."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [12], ""row_source_locators"": [""page 12""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 12, ""bbox"": null, ""snippet"": ""At 6 h, the profiles are generally linear, consistent with these amounts representing infinite doses."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
record_a3241417b7f0,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",5% PEG 300 Solution,Ibuprofen,5.0,w/w,Total formulation,5% w/w,Solution,"[{""name"": ""Polyethylene Glycol 300 (PEG 300)"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Solvent."", ""raw"": """", ""note"": """"}, {""name"": ""Isopropyl Alcohol"", ""concentration_value"": null, ""concentration_unit"": ""."", ""basis"": ""Solvent."", ""raw"": """", ""note"": """"}]",amount,amount_per_area,,.,6.0,h,,,,,6.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study compares ibuprofen permeation in human skin, PAMPA, and silicone membranes."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [12], ""row_source_locators"": [""page 12""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 12, ""bbox"": null, ""snippet"": ""At 6 h, there are significant differences in ibuprofen permeation from the two commercial formulations."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
record_8f1b6d868de2,paper_cceb8131dfed,10.1016/j.ijpharm.2019.118975,table,0.81,0.95,,IVRT,diffusion cell,SEBS block copolymers,Formulation F1,Ibuprofen,30.0,mg/cm²,Weight/Area,30 mg/cm²,Patch,"[{""name"": ""Polymer SEBS"", ""concentration_value"": 70.0, ""concentration_unit"": ""% w/w"", ""basis"": ""Weight of total formulation"", ""raw"": """", ""note"": """"}, {""name"": ""Ibuprofen"", ""concentration_value"": 30.0, ""concentration_unit"": ""mg/cm²"", ""basis"": ""Weight/Area"", ""raw"": """", ""note"": """"}]",amount,amount_per_area,50.0,µg/cm²,24.0,h,50.0,ug/cm^2,,,24.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf"", ""source_pages"": [], ""route_label"": ""table"", ""route_notes"": ""Focus on SEBS copolymers for transdermal applications."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [], ""table_id"": ""Table 1"", ""row_source_pages"": [1], ""row_source_locators"": [""page 1""], ""score_debug"": {}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 1, ""bbox"": null, ""snippet"": ""Formulation details for ibuprofen release and permeation were indicated."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 1, ""bbox"": null, ""snippet"": ""Formulation details for ibuprofen release and permeation were indicated."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf"", ""confidence"": 0.95}]",[],"[""Releases were tested over 24 hours.""]"
