stage,bucket,count
figure_stage,digitized_curves,20
figure_stage,digitized_endpoints_failed,2
figure_stage,digitized_endpoints_ok,20
figure_stage,mapped_curves,20
figure_stage,triage_artifacts,18
figure_stage,triage_digitize_candidates,17
figure_stage,unmapped_curves,0
figure_gate,skipped:missing_explicit_figure_signal,7
figure_gate,routed_candidates,27
figure_gate,after_gate,20
figure_triage_route,digitize,17
figure_triage_route,skip,1
figure_triage_signal,digitizable:no,1
figure_triage_signal,endpoint_curve_present:no,1
figure_triage_signal,endpoint_curve_present:uncertain,1
figure_triage_signal,recommended_route:skip,1
figure_triage_signal,ticks_readable:no,1
figure_triage_signal,ticks_readable:uncertain,2
figure_triage_signal,why_not_digitizable:none,1
figure_triage_signal,why_not_digitizable:the_figure_includes_complexity_without_clearly_defined_curves_suitable_for_digit,1
figure_digitization_status,fail_missing_axis_range,2
figure_digitization_status,ok,20
figure_digitization_failure,fail_missing_axis_range,2
figure_mapping_status,vision_mapped,20
verification_route:figure,ambiguous_api_concentration,21
verification_route:figure,figure_digitization_failed,2
verification_route:figure,insufficient_evidence,28
verification_route:figure,missing_api_concentration,4
verification_route:figure,missing_area,14
verification_route:figure,missing_endpoint,2
verification_route:figure,not_target_api,8
verification_route:figure,not_target_api_concentration,7
verification_route:figure,not_target_device,6
verification_route:figure,not_target_study_type,12
verification_route:figure,percent_only,5
verification_route:figure,unit_normalization_failed,2
verification_route:mixed,ambiguous_api_concentration,6
verification_route:mixed,insufficient_evidence,13
verification_route:mixed,missing_api_concentration,3
verification_route:mixed,missing_area,8
verification_route:mixed,missing_endpoint,3
verification_route:mixed,not_target_api,5
verification_route:mixed,not_target_api_concentration,4
verification_route:mixed,not_target_device,6
verification_route:mixed,percent_only,1
verification_route:table,ambiguous_api_concentration,14
verification_route:table,insufficient_evidence,8
verification_route:table,missing_area,8
verification_route:table,not_target_api_concentration,1
verification_route:table,not_target_device,5
verification_route:table,not_target_study_type,5
verification_route:table,unit_normalization_failed,1
verification_route:text,ambiguous_api_concentration,4
verification_route:text,insufficient_evidence,7
verification_route:text,missing_area,1
verification_route:text,missing_endpoint,1
verification_route:text,missing_endpoint_time,1
