stage,bucket,count
llm_adjudication_candidate_reason,recoverable_unresolved:ambiguous_api_concentration,86
llm_adjudication_candidate_reason,recoverable_unresolved:missing_area,13
llm_adjudication_candidate_reason,recoverable_unresolved:missing_endpoint,4
llm_adjudication_candidate_reason,recoverable_unresolved:unit_normalization_failed,9
llm_adjudication_priority_bucket,high,94
llm_adjudication_priority_bucket,medium,18
llm_adjudication_review_focus,api_concentration_basis,86
llm_adjudication_review_focus,diffusion_area,13
llm_adjudication_review_focus,endpoint_value,4
llm_adjudication_review_focus,unit_normalization,9
llm_adjudication_recommended_status,rejected,17
llm_adjudication_recommended_status,unresolved,95
llm_adjudication_should_keep,no,112
llm_adjudication_disagreement,scope_bucket_disagreement,17
llm_adjudication_disagreement,status_disagreement,17
llm_adjudication_transition,unresolved->rejected,17
llm_adjudication_transition,unresolved->unresolved,95
