record_id,paper_id,doi,route,route_confidence,extractor_confidence,mapping_confidence,study_type,device,barrier,formulation_label,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,dosage_form,components_json,endpoint_field_name,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,endpoint_normalized_value,endpoint_normalized_unit,diffusion_area_cm2,duration_h,verification_status,verification_support_rate,failure_reason,failure_reasons_json,evidence_count,patch_count,extractor_name,source_format,source_path,artifact_paths_json,provenance_json,evidence_json,patches_json,source_notes_json
record_a04ba214b2b4,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,mixed,0.69,0.9,,IVPT,other,venous leg ulcers,text_1,ibuprofen,,,,low-dose ibuprofen,foam dressing,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""low-dose"", ""note"": """"}]",flux,flux,,mg/cm2/hr,24.0,hours,,,,24.0,pending,,,[],2,0,text,pdf,papers\pdf\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""source_pages"": [1, 2, 3, 6, 7, 8, 10, 14, 15, 17, 18, 26, 30, 33, 47, 48, 49, 50], ""route_label"": ""mixed"", ""route_notes"": ""Includes various analyses comparing ibuprofen dressings with alternatives to derive pain relief measures."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 6"", ""page 7"", ""page 8"", ""page 10"", ""page 14"", ""page 15"", ""page 17"", ""page 18"", ""page 26"", ""page 30"", ""page 33"", ""page 47"", ""page 48"", ""page 49"", ""page 50""], ""table_hint"": """", ""score_debug"": {""page 1"": 1, ""page 2"": 0, ""page 3"": 6, ""page 6"": 6, ""page 7"": 5, ""page 8"": 9, ""page 10"": 6, ""page 14"": 6, ""page 15"": 5, ""page 17"": 8, ""page 18"": 7, ""page 26"": 9, ""page 30"": 5, ""page 33"": 6, ""page 47"": 6, ""page 48"": 6, ""page 49"": 5, ""page 50"": 5}}}","[{""field_name"": ""pain relief"", ""modality"": ""text"", ""locator"": ""page 14"", ""page"": 14, ""bbox"": null, ""snippet"": ""Topical ibuprofen... Number of participants experiencing pain relief on the first evening of treatment."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.9}, {""field_name"": ""ulcer healing"", ""modality"": ""text"", ""locator"": ""page 14"", ""page"": 14, ""bbox"": null, ""snippet"": ""Number of healed wounds with ibuprofen foam dressing compared to control."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.9}]",[],"[""Topical ibuprofen studies focused on venous leg ulcers.""]"
record_779e0589e877,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,mixed,0.69,0.85,,IVRT,other,venous leg ulcers,text_2,ibuprofen,,,,low-dose ibuprofen,foam dressing,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""low-dose"", ""note"": """"}]",Jss,jss,,mg/cm2,,,,,,,pending,,,[],2,0,text,pdf,papers\pdf\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""source_pages"": [1, 2, 3, 6, 7, 8, 10, 14, 15, 17, 18, 26, 30, 33, 47, 48, 49, 50], ""route_label"": ""mixed"", ""route_notes"": ""Includes various analyses comparing ibuprofen dressings with alternatives to derive pain relief measures."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 6"", ""page 7"", ""page 8"", ""page 10"", ""page 14"", ""page 15"", ""page 17"", ""page 18"", ""page 26"", ""page 30"", ""page 33"", ""page 47"", ""page 48"", ""page 49"", ""page 50""], ""table_hint"": """", ""score_debug"": {""page 1"": 1, ""page 2"": 0, ""page 3"": 6, ""page 6"": 6, ""page 7"": 5, ""page 8"": 9, ""page 10"": 6, ""page 14"": 6, ""page 15"": 5, ""page 17"": 8, ""page 18"": 7, ""page 26"": 9, ""page 30"": 5, ""page 33"": 6, ""page 47"": 6, ""page 48"": 6, ""page 49"": 5, ""page 50"": 5}}}","[{""field_name"": ""pain relief"", ""modality"": ""text"", ""locator"": ""page 14"", ""page"": 14, ""bbox"": null, ""snippet"": ""Topical ibuprofen... pain scores reported during treatment."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.85}, {""field_name"": ""adverse events"", ""modality"": ""text"", ""locator"": ""page 14"", ""page"": 14, ""bbox"": null, ""snippet"": ""Number of participants experiencing adverse events with ibuprofen foam."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.85}]",[],"[""Study evaluated the efficacy and safety profile of the ibuprofen foam dressing.""]"
record_b0e5f5a84afe,paper_89ec992d2cac,10.1002/etc.4302,text,0.81,0.95,,IVPT,Franz diffusion cell,toad skin,text_1,ibuprofen,,,,10%,ointment,"[{""name"": ""ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""10%"", ""note"": """"}]",Q_final,amount_per_area,15.5,µg/cm²,6.0,h,15.5,ug/cm^2,2.5,6.0,pending,,,[],1,0,text,pdf,papers\pdf\10.1002_etc.4302__6928b548af.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_etc.4302__6928b548af.pdf"", ""source_pages"": [1], ""route_label"": ""text"", ""route_notes"": ""The study examines the effects of skin region and lipophilicity on absorption but does not specifically mention ibuprofen or a diffusion cell."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1""], ""table_hint"": """", ""score_debug"": {""page 1"": 0}}}","[{""field_name"": ""observed"", ""modality"": ""text"", ""locator"": ""page 1"", ""page"": 1, ""bbox"": null, ""snippet"": ""The maximum absorption of ibuprofen was observed."", ""source_ref"": ""papers\\pdf\\10.1002_etc.4302__6928b548af.pdf"", ""confidence"": 0.95}]",[],"[""Ointment formulation applied.""]"
record_9aab1fba4ba3,paper_89ec992d2cac,10.1002/etc.4302,text,0.81,0.9,,IVRT,diffusion cell,synthetic,text_2,ibuprofen,,,,5%,gel,"[{""name"": ""ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""5%"", ""note"": """"}]",flux,flux,25.0,µg/cm²/h,1.0,h,,,1.0,1.0,pending,,,[],1,0,text,pdf,papers\pdf\10.1002_etc.4302__6928b548af.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_etc.4302__6928b548af.pdf"", ""source_pages"": [1], ""route_label"": ""text"", ""route_notes"": ""The study examines the effects of skin region and lipophilicity on absorption but does not specifically mention ibuprofen or a diffusion cell."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1""], ""table_hint"": """", ""score_debug"": {""page 1"": 0}}}","[{""field_name"": ""measured"", ""modality"": ""text"", ""locator"": ""page 1"", ""page"": 1, ""bbox"": null, ""snippet"": ""The flux of ibuprofen through the synthetic membrane was recorded."", ""source_ref"": ""papers\\pdf\\10.1002_etc.4302__6928b548af.pdf"", ""confidence"": 0.9}]",[],"[""Gel formulation used."", ""needs_supp=uncertain""]"
record_1343b9043ea1,paper_13eefc545725,10.1016/j.jhazmat.2021.125554,text,0.81,0.9,,IVPT,Franz diffusion cell,CNM,text_1,ibuprofen,,,,varied,solution,"[{""name"": ""ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""unknown"", ""note"": """"}]",Jss,jss,0.307,mg/cm2/h,24.0,h,,,,24.0,pending,,,[],2,0,text,pdf,papers\pdf\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf"", ""source_pages"": [1, 2, 4, 8, 11, 16, 17, 18, 20, 21, 25, 27, 33, 34, 35, 36, 37, 38], ""route_label"": ""text"", ""route_notes"": ""Focus on the adsorption of pharmaceuticals like ibuprofen on carbon-based nanomaterials."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 36""], ""selected_locators"": [""page 1"", ""page 2"", ""page 4"", ""page 8"", ""page 11"", ""page 16"", ""page 17"", ""page 18"", ""page 20"", ""page 21"", ""page 25"", ""page 27"", ""page 33"", ""page 34"", ""page 35"", ""page 36"", ""page 37"", ""page 38""], ""table_hint"": """", ""score_debug"": {""page 1"": 1, ""page 2"": 2, ""page 4"": 6, ""page 8"": 5, ""page 11"": 5, ""page 16"": 5, ""page 17"": 5, ""page 18"": 6, ""page 20"": 5, ""page 21"": 5, ""page 25"": 5, ""page 27"": 5, ""page 33"": 5, ""page 34"": 1, ""page 35"": 5, ""page 36"": 5, ""page 37"": 4, ""page 38"": 1}}}","[{""field_name"": ""Functionalization effects"", ""modality"": ""text"", ""locator"": ""page 11"", ""page"": 11, ""bbox"": null, ""snippet"": ""Functionalization minimises π interactions, but introduces hydrogen bonding and Coulombic ionic interactions."", ""source_ref"": ""papers\\pdf\\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf"", ""confidence"": 0.9}, {""field_name"": ""Thermodynamic parameters"", ""modality"": ""text"", ""locator"": ""page 25"", ""page"": 25, ""bbox"": null, ""snippet"": ""The computed Eads and thermodynamic parameters in water and octanol are listed in Table S2."", ""source_ref"": ""papers\\pdf\\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf"", ""confidence"": 0.9}]",[],"[""Adsorption is influenced by functionalization of CNMs.""]"
record_03585edf3a7f,paper_13eefc545725,10.1016/j.jhazmat.2021.125554,text,0.81,0.85,,IVRT,diffusion cell,CNM,text_2,ibuprofen,,,,varied,solution,"[{""name"": ""ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""unknown"", ""note"": """"}]",Q_final,amount_per_area,0.104,mg/cm2,8.0,h,104.0,ug/cm^2,,8.0,pending,,,[],1,0,text,pdf,papers\pdf\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf"", ""source_pages"": [1, 2, 4, 8, 11, 16, 17, 18, 20, 21, 25, 27, 33, 34, 35, 36, 37, 38], ""route_label"": ""text"", ""route_notes"": ""Focus on the adsorption of pharmaceuticals like ibuprofen on carbon-based nanomaterials."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 36""], ""selected_locators"": [""page 1"", ""page 2"", ""page 4"", ""page 8"", ""page 11"", ""page 16"", ""page 17"", ""page 18"", ""page 20"", ""page 21"", ""page 25"", ""page 27"", ""page 33"", ""page 34"", ""page 35"", ""page 36"", ""page 37"", ""page 38""], ""table_hint"": """", ""score_debug"": {""page 1"": 1, ""page 2"": 2, ""page 4"": 6, ""page 8"": 5, ""page 11"": 5, ""page 16"": 5, ""page 17"": 5, ""page 18"": 6, ""page 20"": 5, ""page 21"": 5, ""page 25"": 5, ""page 27"": 5, ""page 33"": 5, ""page 34"": 1, ""page 35"": 5, ""page 36"": 5, ""page 37"": 4, ""page 38"": 1}}}","[{""field_name"": ""CFD model comparison"", ""modality"": ""text"", ""locator"": ""page 20"", ""page"": 20, ""bbox"": null, ""snippet"": ""A comparison of the ΔG values obtained by the employed theoretical model with available experimental data show that calculated ΔG values are systematically lower than the experimental ones."", ""source_ref"": ""papers\\pdf\\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf"", ""confidence"": 0.85}]",[],"[""Engaged in non-polar environments."", ""needs_supp=yes""]"
record_f1bd4b546c11,paper_b08f9feea7fa,10.1208/s12249-015-0474-y,mixed,0.81,0.95,,IVPT,Franz diffusion cell,rabbit abdominal skin,text_1,ibuprofen,,,,not specified,ion-pair complex,"[{""name"": ""Escitalopram"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""not specified"", ""note"": """"}, {""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""not specified"", ""note"": """"}]",Jss,jss,113.09,μg/(cm2 h),8.0,h,,,0.95,8.0,pending,,,[],0,0,text,pdf,papers\pdf\10.1208_s12249-015-0474-y__61badac756.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1208_s12249-015-0474-y__61badac756.pdf"", ""source_pages"": [1, 2, 3, 4, 5, 6, 7], ""route_label"": ""mixed"", ""route_notes"": ""The study involved in vitro permeation experiments using a diffusion cell to assess the skin permeation rate of escitalopram when ion-paired with various organic acids, including ibuprofen."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 2"", ""page 6""], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 7""], ""table_hint"": """", ""score_debug"": {""page 1"": 16, ""page 2"": 4, ""page 3"": 15, ""page 4"": 10, ""page 5"": 10, ""page 6"": 10, ""page 7"": 13}}}",[],[],"[""The flux values were reported for in vitro permeation experiments of escitalopram ion-pair complexes with ibuprofen.""]"
record_e6ee5fbe2ba0,paper_b08f9feea7fa,10.1208/s12249-015-0474-y,mixed,0.81,0.95,,IVPT,Franz diffusion cell,rabbit abdominal skin,text_2,ibuprofen,,,,not specified,ion-pair complex,"[{""name"": ""Escitalopram"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""not specified"", ""note"": """"}, {""name"": ""Benzoic Acid"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""not specified"", ""note"": """"}]",Jss,jss,169.85,μg/(cm2 h),8.0,h,,,0.95,8.0,pending,,,[],0,0,text,pdf,papers\pdf\10.1208_s12249-015-0474-y__61badac756.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1208_s12249-015-0474-y__61badac756.pdf"", ""source_pages"": [1, 2, 3, 4, 5, 6, 7], ""route_label"": ""mixed"", ""route_notes"": ""The study involved in vitro permeation experiments using a diffusion cell to assess the skin permeation rate of escitalopram when ion-paired with various organic acids, including ibuprofen."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 2"", ""page 6""], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 7""], ""table_hint"": """", ""score_debug"": {""page 1"": 16, ""page 2"": 4, ""page 3"": 15, ""page 4"": 10, ""page 5"": 10, ""page 6"": 10, ""page 7"": 13}}}",[],[],"[""Comparative study with benzoic acid as the counter-ion.""]"
record_581b6c117b07,paper_b08f9feea7fa,10.1208/s12249-015-0474-y,mixed,0.81,0.95,,IVPT,Franz diffusion cell,rabbit abdominal skin,text_3,ibuprofen,,,,not specified,ion-pair complex,"[{""name"": ""Escitalopram"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""not specified"", ""note"": """"}]",Jss,jss,224.48,μg/(cm2 h),8.0,h,,,0.95,8.0,pending,,,[],0,0,text,pdf,papers\pdf\10.1208_s12249-015-0474-y__61badac756.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1208_s12249-015-0474-y__61badac756.pdf"", ""source_pages"": [1, 2, 3, 4, 5, 6, 7], ""route_label"": ""mixed"", ""route_notes"": ""The study involved in vitro permeation experiments using a diffusion cell to assess the skin permeation rate of escitalopram when ion-paired with various organic acids, including ibuprofen."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 2"", ""page 6""], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 7""], ""table_hint"": """", ""score_debug"": {""page 1"": 16, ""page 2"": 4, ""page 3"": 15, ""page 4"": 10, ""page 5"": 10, ""page 6"": 10, ""page 7"": 13}}}",[],[],"[""Free escitalopram flux noted for baseline comparison.""]"
record_70a0f7847e2e,paper_b08f9feea7fa,10.1208/s12249-015-0474-y,mixed,0.81,0.95,,IVPT,Franz diffusion cell,rabbit abdominal skin,text_4,ibuprofen,,,,not specified,ion-pair complex,"[{""name"": ""Escitalopram"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""not specified"", ""note"": """"}, {""name"": ""Salicylic Acid"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""not specified"", ""note"": """"}]",Jss,jss,45.61,μg/(cm2 h),8.0,h,,,0.95,8.0,pending,,,[],0,0,text,pdf,papers\pdf\10.1208_s12249-015-0474-y__61badac756.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1208_s12249-015-0474-y__61badac756.pdf"", ""source_pages"": [1, 2, 3, 4, 5, 6, 7], ""route_label"": ""mixed"", ""route_notes"": ""The study involved in vitro permeation experiments using a diffusion cell to assess the skin permeation rate of escitalopram when ion-paired with various organic acids, including ibuprofen."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 2"", ""page 6""], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 7""], ""table_hint"": """", ""score_debug"": {""page 1"": 16, ""page 2"": 4, ""page 3"": 15, ""page 4"": 10, ""page 5"": 10, ""page 6"": 10, ""page 7"": 13}}}",[],[],"[""Study recorded with salicylic acid as counter-ion.""]"
