stage,bucket,count
llm_adjudication_candidate_reason,recoverable_unresolved:ambiguous_api_concentration,72
llm_adjudication_candidate_reason,recoverable_unresolved:missing_area,13
llm_adjudication_candidate_reason,recoverable_unresolved:missing_endpoint,17
llm_adjudication_candidate_reason,recoverable_unresolved:unit_normalization_failed,4
llm_adjudication_priority_bucket,high,82
llm_adjudication_priority_bucket,medium,24
llm_adjudication_review_focus,api_concentration_basis,72
llm_adjudication_review_focus,diffusion_area,13
llm_adjudication_review_focus,endpoint_value,17
llm_adjudication_review_focus,unit_normalization,4
llm_adjudication_recommended_status,rejected,11
llm_adjudication_recommended_status,unresolved,95
llm_adjudication_should_keep,no,106
llm_adjudication_disagreement,scope_bucket_disagreement,9
llm_adjudication_disagreement,status_disagreement,11
llm_adjudication_transition,unresolved->rejected,11
llm_adjudication_transition,unresolved->unresolved,95
