stage,bucket,count
figure_stage,digitization_no_output,8
figure_stage,digitized_curves,30
figure_stage,digitized_endpoints_failed,8
figure_stage,digitized_endpoints_ok,30
figure_stage,mapped_curves,14
figure_stage,triage_artifacts,19
figure_stage,triage_digitize_candidates,19
figure_stage,triage_has_permeation_plot_true,19
figure_stage,unmapped_curves,16
figure_stage,vlm_readings_readable,31
figure_stage,vlm_readings_total,35
figure_stage,vlm_used_as_final,8
figure_gate,skipped:missing_explicit_figure_signal,5
figure_gate,routed_candidates,25
figure_gate,after_gate,20
figure_triage_route,digitize,19
figure_has_permeation_plot,true,19
figure_triage_signal,endpoint_curve_present:no,1
figure_triage_signal,ticks_readable:no,1
figure_triage_signal,ticks_readable:uncertain,1
figure_digitization_status,digitization_no_output,8
figure_digitization_status,ok,30
figure_digitization_failure,digitization_no_output,8
figure_mapping_status,underconstrained_labels,16
figure_mapping_status,vision_mapped,14
figure_mapping_failure,underconstrained_label_space_4_curves_2_labels,4
figure_mapping_failure,underconstrained_label_space_6_curves_1_labels,6
figure_mapping_failure,underconstrained_label_space_6_curves_5_labels,6
figure_vlm_grounding_status,figure_label_space,10
figure_vlm_grounding_status,figure_label_space_only,4
figure_vlm_grounding_status,none,4
figure_vlm_grounding_status,source_label_space,7
figure_vlm_grounding_status,ungrounded,10
figure_vlm_reconciliation_status,cv_only,16
figure_vlm_reconciliation_status,cv_vlm_agree,1
figure_vlm_reconciliation_status,cv_vlm_disagreement,6
figure_vlm_reconciliation_status,unreadable,4
figure_vlm_reconciliation_status,vlm_only,8
verification_route:figure,ambiguous_api_concentration,36
verification_route:figure,figure_digitization_failed,20
verification_route:figure,insufficient_evidence,52
verification_route:figure,missing_api_concentration,48
verification_route:figure,missing_area,34
verification_route:figure,missing_endpoint,23
verification_route:figure,not_target_api,8
verification_route:figure,not_target_api_concentration,7
verification_route:figure,not_target_device,15
verification_route:figure,not_target_study_type,3
verification_route:figure,source_context_inconsistent,75
verification_route:figure,unit_normalization_failed,12
verification_route:mixed,ambiguous_api_concentration,4
verification_route:mixed,insufficient_evidence,31
verification_route:mixed,missing_api_concentration,11
verification_route:mixed,missing_area,4
verification_route:mixed,missing_endpoint,5
verification_route:mixed,missing_endpoint_time,4
verification_route:mixed,not_target_api,6
verification_route:mixed,not_target_api_concentration,10
verification_route:mixed,not_target_device,4
verification_route:mixed,percent_only,19
verification_route:table,ambiguous_api_concentration,56
verification_route:table,insufficient_evidence,36
verification_route:table,missing_api_concentration,8
verification_route:table,missing_area,16
verification_route:table,not_target_api,9
verification_route:table,not_target_api_concentration,14
verification_route:table,not_target_device,5
verification_route:table,not_target_study_type,13
verification_route:table,percent_only,3
verification_route:table,unit_normalization_failed,8
verification_route:text,ambiguous_api_concentration,1
verification_route:text,insufficient_evidence,7
verification_route:text,missing_endpoint,4
verification_route:text,missing_endpoint_time,1
verification_route:text,not_target_device,1
