stage,bucket,count
figure_stage,digitized_curves,31
figure_stage,digitized_endpoints_failed,0
figure_stage,digitized_endpoints_ok,31
figure_stage,mapped_curves,31
figure_stage,triage_artifacts,20
figure_stage,triage_digitize_candidates,17
figure_stage,unmapped_curves,0
figure_gate,skipped:missing_explicit_figure_signal,1
figure_gate,routed_candidates,22
figure_gate,after_gate,21
figure_triage_route,digitize,17
figure_triage_route,skip,3
figure_triage_signal,digitizable:no,2
figure_triage_signal,digitizable:uncertain,1
figure_triage_signal,endpoint_curve_present:no,2
figure_triage_signal,endpoint_curve_present:uncertain,1
figure_triage_signal,recommended_route:skip,3
figure_triage_signal,ticks_readable:no,2
figure_triage_signal,ticks_readable:uncertain,2
figure_triage_signal,why_not_digitizable:curves_and_data_are_not_provided_in_a_format_suitable_for_digitization,1
figure_triage_signal,why_not_digitizable:curves_not_identifiable_no_clear_endpoints_to_digitize,1
figure_triage_signal,why_not_digitizable:insufficient_visible_data_on_curves_or_y_axis_values,1
figure_digitization_status,ok,31
figure_mapping_status,vision_mapped,31
verification_route:figure,ambiguous_api_concentration,18
verification_route:figure,figure_digitization_failed,2
verification_route:figure,insufficient_evidence,31
verification_route:figure,missing_api_concentration,4
verification_route:figure,missing_area,11
verification_route:figure,missing_endpoint,2
verification_route:figure,not_target_api,9
verification_route:figure,not_target_api_concentration,11
verification_route:figure,not_target_device,1
verification_route:figure,not_target_study_type,10
verification_route:figure,percent_only,9
verification_route:figure,unit_normalization_failed,4
verification_route:mixed,ambiguous_api_concentration,3
verification_route:mixed,insufficient_evidence,18
verification_route:mixed,missing_api_concentration,1
verification_route:mixed,missing_area,1
verification_route:mixed,missing_endpoint,4
verification_route:mixed,not_target_api_concentration,2
verification_route:mixed,unit_normalization_failed,1
verification_route:table,ambiguous_api_concentration,12
verification_route:table,insufficient_evidence,11
verification_route:table,missing_api_concentration,2
verification_route:table,missing_area,7
verification_route:table,not_target_api_concentration,3
verification_route:table,not_target_device,4
verification_route:table,not_target_study_type,1
verification_route:table,unit_normalization_failed,1
verification_route:text,insufficient_evidence,4
verification_route:text,missing_endpoint,2
verification_route:text,missing_endpoint_time,2
