record_id,paper_id,doi,route,route_confidence,extractor_confidence,mapping_confidence,study_type,device,barrier,formulation_label,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,dosage_form,components_json,endpoint_field_name,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,endpoint_normalized_value,endpoint_normalized_unit,diffusion_area_cm2,receptor_volume_ml,duration_h,verification_status,scope_bucket,scope_tags_json,verification_support_rate,failure_reason,failure_reasons_json,evidence_count,patch_count,extractor_name,source_format,source_path,artifact_paths_json,provenance_json,evidence_json,patches_json,source_notes_json
record_ad27c13dbfc5,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,table,0.69,1.0,,IVRT,diffusion cell,venous leg ulcers,Ibuprofen foam dressing,Ibuprofen,0.5,mg/cm2,homogeneously dispersed,0.5 mg/cm2,Foam dressing,[],amount,unknown,1.63,ratio,7.0,days,,,,,168.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""source_pages"": [3, 14, 17, 26, 47], ""route_label"": ""table"", ""route_notes"": ""The paper contains various analyses related to ibuprofen foam dressings for pain relief in venous leg ulcers, indicating some efficacy."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 14"", ""page 17"", ""page 26"", ""page 47""], ""table_id"": ""Table 1"", ""row_source_pages"": [17, 47], ""row_source_locators"": [""page 17"", ""page 47""], ""score_debug"": {""page 3"": 1, ""page 14"": 1, ""page 17"": 1, ""page 26"": 1, ""page 47"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 17, ""bbox"": null, ""snippet"": ""Comparison: 3 Ibuprofen foam dressing compared with local best practice Outcome: 1 Number participants reporting TOTPARD5>50%."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 1.0}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 17, ""bbox"": null, ""snippet"": ""Comparison: 3 Ibuprofen foam dressing compared with local best practice Outcome: 1 Number participants reporting TOTPARD5>50%."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 1.0}]",[],"[""Mean (SD) treatment duration was 7(±2) days.""]"
record_d8cce101dbf2,paper_314ad560b37c,10.1007/s00253-023-12677-z,figure,0.69,0.95,,uncertain,diffusion cell,,Batch Cultures with Single Micropollutant as Substrate,Ibuprofen,400.0,mg/L,Single Pollutant,400 mg/L,Batch culture,"[{""name"": ""Ibuprofen"", ""concentration_value"": 85.0, ""concentration_unit"": ""mg/L"", ""basis"": ""Batch Culture"", ""raw"": """", ""note"": ""Removed within 4 days""}]",amount,percent,100.0,percent,10.0,weeks,,,,,,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s00253-023-12677-z__1200500844.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s00253-023-12677-z__1200500844.pdf"", ""source_pages"": [3, 4, 5, 6, 8], ""route_label"": ""figure"", ""route_notes"": ""The study analyzes the biodegradation of various pharmaceuticals including ibuprofen by microbial communities in MBRs."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 8""], ""table_id"": ""Table 1"", ""row_source_pages"": [4, 5], ""row_source_locators"": [""page 5""], ""score_debug"": {""page 3"": 1, ""page 4"": 1, ""page 5"": 1, ""page 6"": 1, ""page 8"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 4, ""bbox"": null, ""snippet"": ""... the microbial community of the culture incubated with ibuprofen was able to remove 85 mg/L of the pollutant within 4 days."", ""source_ref"": ""papers\\pdf\\10.1007_s00253-023-12677-z__1200500844.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 4, ""bbox"": null, ""snippet"": ""... the microbial community of the culture incubated with ibuprofen was able to remove 85 mg/L of the pollutant within 4 days."", ""source_ref"": ""papers\\pdf\\10.1007_s00253-023-12677-z__1200500844.pdf"", ""confidence"": 0.95}]",[],"[""Highlighted dynamic changes and efficiency of microbial communities in degrading Ibuprofen."", ""figure_no_digitized_endpoint""]"
record_808802942a3c,paper_b21c07f7ac33,10.1007/s13346-022-01182-x,table,0.69,0.9,,IVRT,diffusion cell,,SNM-IBU1,ibuprofen,0.5,% w/v,w/v,0.5% (w/v),nanomicelles,"[{""name"": ""Soluplus®"", ""concentration_value"": 1.725, ""concentration_unit"": ""g"", ""basis"": ""drug loading"", ""raw"": """", ""note"": ""used in formulation""}]",amount,percent,74.0,%,24.0,h,,,,,24.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s13346-022-01182-x__31f896767a.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""source_pages"": [1, 4, 10, 11, 14], ""route_label"": ""table"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 4"", ""page 10"", ""page 11"", ""page 14""], ""table_id"": ""Table 7"", ""row_source_pages"": [10], ""row_source_locators"": [""page 10""], ""score_debug"": {""page 1"": 1, ""page 4"": 1, ""page 10"": 1, ""page 11"": 1, ""page 14"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 7"", ""page"": 10, ""bbox"": null, ""snippet"": ""The SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 7"", ""page"": 10, ""bbox"": null, ""snippet"": ""The SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.9}]",[],"[""In vitro release characteristics.""]"
record_6cbbff659209,paper_b21c07f7ac33,10.1007/s13346-022-01182-x,table,0.69,0.9,,IVRT,diffusion cell,,SNM-IBU2,ibuprofen,0.5,% w/v,w/v,0.5% (w/v),nanomicelles,"[{""name"": ""Soluplus®"", ""concentration_value"": 1.725, ""concentration_unit"": ""g"", ""basis"": ""drug loading"", ""raw"": """", ""note"": ""used in formulation""}]",amount,percent,53.0,%,4.0,h,,,,,4.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s13346-022-01182-x__31f896767a.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""source_pages"": [1, 4, 10, 11, 14], ""route_label"": ""table"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 4"", ""page 10"", ""page 11"", ""page 14""], ""table_id"": ""Table 7"", ""row_source_pages"": [10], ""row_source_locators"": [""page 10""], ""score_debug"": {""page 1"": 1, ""page 4"": 1, ""page 10"": 1, ""page 11"": 1, ""page 14"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 7"", ""page"": 10, ""bbox"": null, ""snippet"": ""the neat drug suspension showed a plateau in the dissolution profile after 4 h (at 53% of released drug)."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 7"", ""page"": 10, ""bbox"": null, ""snippet"": ""the neat drug suspension showed a plateau in the dissolution profile after 4 h (at 53% of released drug)."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.9}]",[],"[""In vitro release characteristics.""]"
record_eaabf7d0b998,paper_ec873f2f1c17,10.1007/s13760-024-02499-9,table,0.5700000000000001,0.9,,uncertain,diffusion cell,,Lacosamide and Ibuprofen,Ibuprofen,200.0,mg,acute attacks only,200–400 mg,Tablet,"[{""name"": ""Lacosamide"", ""concentration_value"": 50.0, ""concentration_unit"": ""mg"", ""basis"": ""Bid"", ""raw"": """", ""note"": ""Daily for three months""}, {""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""mg"", ""basis"": ""acute attacks only"", ""raw"": """", ""note"": ""200–400 mg""}]",amount,percent,42.0,percent,,months,,,,,,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s13760-024-02499-9__0ca52bb25f.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s13760-024-02499-9__0ca52bb25f.pdf"", ""source_pages"": [1, 2, 4, 5, 6], ""route_label"": ""table"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 2"", ""page 4"", ""page 5"", ""page 6""], ""table_id"": ""Table 4"", ""row_source_pages"": [4], ""row_source_locators"": [""page 5""], ""score_debug"": {""page 1"": 1, ""page 2"": 1, ""page 4"": 1, ""page 5"": 1, ""page 6"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 4"", ""page"": 4, ""bbox"": null, ""snippet"": ""42 (42%) patients in the lacosamide group... "", ""source_ref"": ""papers\\pdf\\10.1007_s13760-024-02499-9__0ca52bb25f.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 4"", ""page"": 4, ""bbox"": null, ""snippet"": ""42 (42%) patients in the lacosamide group... "", ""source_ref"": ""papers\\pdf\\10.1007_s13760-024-02499-9__0ca52bb25f.pdf"", ""confidence"": 0.9}]",[],"[""Patients achieved ≥ 50% reduction in MMD frequency.""]"
record_f59272d013d3,paper_ec873f2f1c17,10.1007/s13760-024-02499-9,table,0.5700000000000001,0.9,,uncertain,diffusion cell,,Control Group,Ibuprofen,200.0,mg,acute attacks only,200–400 mg,Tablet,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""mg"", ""basis"": ""acute attacks only"", ""raw"": """", ""note"": ""200–400 mg""}]",amount,percent,22.0,percent,,months,,,,,,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s13760-024-02499-9__0ca52bb25f.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s13760-024-02499-9__0ca52bb25f.pdf"", ""source_pages"": [1, 2, 4, 5, 6], ""route_label"": ""table"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 2"", ""page 4"", ""page 5"", ""page 6""], ""table_id"": ""Table 4"", ""row_source_pages"": [4], ""row_source_locators"": [""page 5""], ""score_debug"": {""page 1"": 1, ""page 2"": 1, ""page 4"": 1, ""page 5"": 1, ""page 6"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 4"", ""page"": 4, ""bbox"": null, ""snippet"": ""22 (22%) patients... "", ""source_ref"": ""papers\\pdf\\10.1007_s13760-024-02499-9__0ca52bb25f.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 4"", ""page"": 4, ""bbox"": null, ""snippet"": ""22 (22%) patients... "", ""source_ref"": ""papers\\pdf\\10.1007_s13760-024-02499-9__0ca52bb25f.pdf"", ""confidence"": 0.9}]",[],"[""Achieved ≥ 50% reduction in MMD frequency.""]"
record_d469f98e0fc8,paper_477a5d097e07,10.1007/s43440-023-00460-w,figure,0.5700000000000001,0.95,,uncertain,diffusion cell,,In vitro inhibition of KAT II activity,Ibuprofen,1.0,mM,molar,Site: Rat Kidney,solution,[],amount,unknown,22.17,µM,,,,,,,,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s43440-023-00460-w__8ad5f23482.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""source_pages"": [2, 5, 6, 7, 10], ""route_label"": ""figure"", ""route_notes"": ""The study examines the effect of COX inhibitors, particularly ibuprofen, on KYNA production and KAT activity in rat kidneys in vitro, providing mechanisms relevant for kidney protection."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 5"", ""page 6"", ""page 7"", ""page 10""], ""table_id"": ""Table 1"", ""row_source_pages"": [5, 6], ""row_source_locators"": [""page 5"", ""page 6""], ""score_debug"": {""page 2"": 1, ""page 5"": 1, ""page 6"": 1, ""page 7"": 1, ""page 10"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 5, ""bbox"": null, ""snippet"": ""Ibuprofen (F5,12 = 22.17, p < 0.0001), the weakest KAT II inhibitors, with IC50 values exceeding 1 mM."", ""source_ref"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 5, ""bbox"": null, ""snippet"": ""Ibuprofen (F5,12 = 22.17, p < 0.0001), the weakest KAT II inhibitors, with IC50 values exceeding 1 mM."", ""source_ref"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""confidence"": 0.95}]",[],"[""Endpoint value represents the inhibition concentration at which ibuprofen exhibited measurable effects.""]"
record_b3a1459d197e,paper_b451e1b601ac,10.1016/j.ejpb.2020.05.013,figure,0.81,1.0,,IVPT,Franz diffusion cell,silicone membrane,Ibuprofen Gel,Ibuprofen,5.0,% w/w,w/w,5 % w/w,Topical Gel,[],amount,amount_total,,unknown,12.0,h,,,,,12.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""source_pages"": [5, 8, 9, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""The study effectively demonstrates a novel diffusion cell's capacity for real-time UV imaging and IBU permeability."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 5"", ""page 8"", ""page 9"", ""page 10"", ""page 11""], ""table_id"": ""Table 1"", ""row_source_pages"": [8], ""row_source_locators"": [""page 10""], ""score_debug"": {""page 5"": 1, ""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 8, ""bbox"": null, ""snippet"": ""The experiment was conducted for 12 h in triplicate at 37 °C."", ""source_ref"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""confidence"": 1.0}]",[],"[""Gel concentration is 5 % w/w as mentioned.""]"
record_5bc4d003491f,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, PAMPA model, silicone membrane",IBUGEL™ (Ibuprofen 5% w/w),Ibuprofen,5.0,% w/w,w/w,5%,gel,[],amount,amount_total,91.0,µg/cm²,6.0,h,,,,,6.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study compares ibuprofen permeation across different barriers, indicating its relevance for topical formulations."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [11], ""row_source_locators"": [""page 11""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 11, ""bbox"": null, ""snippet"": ""At 6 h, there are significant differences in ibuprofen permeation from the two commercial formulations"", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 11, ""bbox"": null, ""snippet"": ""At 6 h, there are significant differences in ibuprofen permeation from the two commercial formulations"", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
record_a28c8f99f0f6,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, PAMPA model, silicone membrane",IBULEVE™ Speed Relief 5% Spray,Ibuprofen,5.0,% w/w,w/w,5%,spray,[],amount,amount_total,136.0,µg/cm²,6.0,h,,,,,6.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study compares ibuprofen permeation across different barriers, indicating its relevance for topical formulations."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [11], ""row_source_locators"": [""page 11""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 11, ""bbox"": null, ""snippet"": ""At 6 h, significant differences in ibuprofen permeation from the two commercial formulations"", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 11, ""bbox"": null, ""snippet"": ""At 6 h, significant differences in ibuprofen permeation from the two commercial formulations"", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
