stage,bucket,count
figure_stage,digitization_no_output,6
figure_stage,digitized_curves,25
figure_stage,digitized_endpoints_failed,9
figure_stage,digitized_endpoints_ok,25
figure_stage,mapped_curves,12
figure_stage,triage_artifacts,22
figure_stage,triage_digitize_candidates,19
figure_stage,triage_has_permeation_plot_true,19
figure_stage,unmapped_curves,13
figure_stage,vlm_readings_readable,21
figure_stage,vlm_readings_total,26
figure_stage,vlm_used_as_final,8
figure_gate,skipped:missing_explicit_figure_signal,4
figure_gate,routed_candidates,29
figure_gate,after_gate,25
figure_triage_route,digitize,19
figure_triage_route,skip,3
figure_has_permeation_plot,false,3
figure_has_permeation_plot,true,19
figure_triage_signal,digitizable:no,3
figure_triage_signal,endpoint_curve_present:no,5
figure_triage_signal,recommended_route:skip,3
figure_triage_signal,ticks_readable:no,1
figure_triage_signal,ticks_readable:uncertain,4
figure_triage_signal,why_not_digitizable:calibration_curve_not_target,1
figure_triage_signal,why_not_digitizable:no_endpoint_curve_is_present_in_this_subplot,1
figure_triage_signal,why_not_digitizable:no_ibuprofen_endpoint_curves_are_visible_in_the_image,1
figure_digitization_status,digitization_no_output,6
figure_digitization_status,fail_missing_axis_range,3
figure_digitization_status,ok,25
figure_digitization_failure,digitization_no_output,6
figure_digitization_failure,fail_missing_axis_range,3
figure_mapping_status,underconstrained_labels,13
figure_mapping_status,vision_mapped,12
figure_mapping_failure,underconstrained_label_space_3_curves_2_labels,3
figure_mapping_failure,underconstrained_label_space_4_curves_1_labels,4
figure_mapping_failure,underconstrained_label_space_6_curves_2_labels,6
figure_vlm_grounding_status,figure_label_space,3
figure_vlm_grounding_status,figure_label_space_only,7
figure_vlm_grounding_status,none,6
figure_vlm_grounding_status,source_label_space,3
figure_vlm_grounding_status,ungrounded,7
figure_vlm_reconciliation_status,cv_only,9
figure_vlm_reconciliation_status,cv_vlm_disagreement,4
figure_vlm_reconciliation_status,unreadable,5
figure_vlm_reconciliation_status,vlm_only,8
verification_route:figure,ambiguous_api_concentration,29
verification_route:figure,figure_digitization_failed,6
verification_route:figure,insufficient_evidence,27
verification_route:figure,missing_api_concentration,1
verification_route:figure,missing_area,10
verification_route:figure,missing_endpoint,6
verification_route:figure,not_target_api,13
verification_route:figure,not_target_api_concentration,8
verification_route:figure,not_target_device,2
verification_route:figure,not_target_study_type,10
verification_route:figure,percent_only,4
verification_route:figure,unit_normalization_failed,2
verification_route:mixed,figure_digitization_failed,2
verification_route:mixed,insufficient_evidence,6
verification_route:mixed,missing_endpoint,3
verification_route:mixed,not_target_api,1
verification_route:mixed,not_target_api_concentration,1
verification_route:mixed,not_target_study_type,1
verification_route:mixed,unit_normalization_failed,1
verification_route:table,ambiguous_api_concentration,13
verification_route:table,insufficient_evidence,12
verification_route:table,missing_area,4
verification_route:table,not_target_api,2
verification_route:table,not_target_api_concentration,1
verification_route:table,not_target_device,1
verification_route:table,not_target_study_type,1
verification_route:table,percent_only,2
verification_route:text,insufficient_evidence,9
verification_route:text,missing_endpoint,2
verification_route:text,missing_endpoint_time,2
