record_id,paper_id,doi,route,route_confidence,extractor_confidence,mapping_confidence,study_type,device,barrier,formulation_label,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,dosage_form,components_json,endpoint_field_name,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,endpoint_normalized_value,endpoint_normalized_unit,diffusion_area_cm2,receptor_volume_ml,duration_h,verification_status,scope_bucket,scope_tags_json,verification_support_rate,failure_reason,failure_reasons_json,evidence_count,patch_count,extractor_name,source_format,source_path,artifact_paths_json,provenance_json,evidence_json,patches_json,source_notes_json
record_ad27c13dbfc5,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,table,0.69,1.0,,both,diffusion cell,"venous leg ulcers, foam dressing",Ibuprofen foam dressing,Ibuprofen,0.5,mg/cm2,homogeneously dispersed,0.5 mg/cm²,foam dressing,[],amount,amount_total,93.0,participants,7.0,days,,,,,168.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""source_pages"": [3, 14, 17, 26, 47], ""route_label"": ""table"", ""route_notes"": ""The article primarily focuses on the effectiveness of topical agents, including ibuprofen, for pain relief in venous leg ulcers."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 14"", ""page 17"", ""page 26"", ""page 47""], ""table_id"": ""Table 2"", ""row_source_pages"": [26], ""row_source_locators"": [""page 26""], ""score_debug"": {""page 3"": 1, ""page 14"": 1, ""page 17"": 1, ""page 26"": 1, ""page 47"": 1}, ""route_anchor_evidence"": [{""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Results section"", ""page"": null, ""bbox"": null, ""snippet"": ""Analysis 2.1. Comparison 2 Ibuprofen foam dressing compared with foam dressing alone, Outcome 1 Number participants experiencing pain relief on the first evening of treatment."", ""source_ref"": ""10.1002/14651858.cd001177.pub2"", ""confidence"": 0.8}, {""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""table_text"", ""page"": null, ""bbox"": null, ""snippet"": ""Ibuprofen foam dressing compared with foam dressing alone"", ""source_ref"": ""10.1002/14651858.cd001177.pub2"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 26, ""bbox"": null, ""snippet"": ""0.5 mg/cm² ibuprofen homogeneously dispersed (Biatain Ibu)"", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 1.0}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 26, ""bbox"": null, ""snippet"": ""0.5 mg/cm² ibuprofen homogeneously dispersed (Biatain Ibu)"", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 1.0}]",[],"[""Comparison between Ibuprofen foam dressing and local best practice.""]"
record_aee4eedfe94b,paper_314ad560b37c,10.1007/s00253-023-12677-z,table,0.81,0.9,,IVPT,diffusion cell,"microbial communities, pharmaceuticals",Batch Culture with Ibuprofen,Ibuprofen,400.0,mg/L,Single Micropollutant,400 mg/L,Suspension,"[{""name"": ""Ibuprofen"", ""concentration_value"": 400.0, ""concentration_unit"": ""mg/L"", ""basis"": ""Single Micropollutant"", ""raw"": """", ""note"": """"}]",amount,amount_total,85.0,mg,4.0,days,,,,,96.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s00253-023-12677-z__1200500844.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s00253-023-12677-z__1200500844.pdf"", ""source_pages"": [3, 4, 5, 6, 8], ""route_label"": ""table"", ""route_notes"": ""The study evaluates the biodegradation of pharmaceuticals, including ibuprofen, in membrane bioreactors."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 8""], ""table_id"": ""Table 1"", ""row_source_pages"": [4], ""row_source_locators"": [""page 5""], ""score_debug"": {""page 3"": 1, ""page 4"": 1, ""page 5"": 1, ""page 6"": 1, ""page 8"": 1}, ""route_anchor_evidence"": [{""field_name"": ""device"", ""modality"": ""text"", ""locator"": ""unknown"", ""page"": null, ""bbox"": null, ""snippet"": ""unknown"", ""source_ref"": ""10.1007/s00253-023-12677-z"", ""confidence"": 0.7}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""SMBRs"", ""page"": null, ""bbox"": null, ""snippet"": ""Efficiency of microbial communities to remove pharmaceuticals in MBR1 and MBR2"", ""source_ref"": ""10.1007/s00253-023-12677-z"", ""confidence"": 0.8}, {""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""table_text"", ""page"": null, ""bbox"": null, ""snippet"": ""HPLC analysis revealed a fluctuating but significant degradation (30–100%) of five pollutants..."", ""source_ref"": ""10.1007/s00253-023-12677-z"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 4, ""bbox"": null, ""snippet"": ""The batch culture exposed to ibuprofen was able to remove 85 mg/L of the pollutant within 4 days."", ""source_ref"": ""papers\\pdf\\10.1007_s00253-023-12677-z__1200500844.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 4, ""bbox"": null, ""snippet"": ""The batch culture exposed to ibuprofen was able to remove 85 mg/L of the pollutant within 4 days."", ""source_ref"": ""papers\\pdf\\10.1007_s00253-023-12677-z__1200500844.pdf"", ""confidence"": 0.9}]",[],[]
record_521b2663c0af,paper_b257621dff97,10.1007/s11095-008-9785-y,mixed,0.69,1.0,,IVPT,diffusion cell,stratum corneum,Table II,Ibuprofen,10.0,mg/ml,w/v,10 mg/ml in saturated solution,Topical Solution,"[{""name"": ""Ibuprofen"", ""concentration_value"": 10.0, ""concentration_unit"": ""mg/ml"", ""basis"": ""saturated solution"", ""raw"": """", ""note"": ""Applied as a saturated solution""}, {""name"": ""Propylene glycol"", ""concentration_value"": null, ""concentration_unit"": ""v/v"", ""basis"": ""cosolvent"", ""raw"": """", ""note"": ""Part of the 75:25 mixture""}, {""name"": ""Water"", ""concentration_value"": null, ""concentration_unit"": ""v/v"", ""basis"": ""solvent"", ""raw"": """", ""note"": ""Part of the 75:25 mixture""}]",amount,unknown,,,4.0,hours,,,,,4.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-008-9785-y__4a59bd2375.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""source_pages"": [5, 7, 8, 12, 21], ""route_label"": ""mixed"", ""route_notes"": ""The paper investigates various factors affecting the dermatopharmacokinetics of ibuprofen and its clearance from the skin after topical application."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 5"", ""page 7"", ""page 8"", ""page 12"", ""page 21""], ""table_id"": ""Table II"", ""row_source_pages"": [12], ""row_source_locators"": [""The concentration profile during clearance phase""], ""score_debug"": {""page 5"": 1, ""page 7"": 1, ""page 8"": 1, ""page 12"": 1, ""page 21"": 1}, ""route_anchor_evidence"": [{""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table II"", ""page"": null, ""bbox"": null, ""snippet"": ""Table II: Quantity of ibuprofen (mean ± SD, n=5) in the SC following a 30-minute application of a saturated drug solution in 75:25 (v/v) propylene glycol/water under different clearance conditions as specified in the text."", ""source_ref"": ""10.1007/s11095-008-9785-y"", ""confidence"": 0.8}, {""field_name"": ""formulation"", ""modality"": ""text"", ""locator"": ""narrative"", ""page"": null, ""bbox"": null, ""snippet"": ""the ibuprofen profile across the SC was measured once again after a 30­ minute delay between the 30-minute application and the tape-stripping procedure."", ""source_ref"": ""10.1007/s11095-008-9785-y"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table II"", ""page"": 12, ""bbox"": null, ""snippet"": ""The total amount of ibuprofen (in µg/cm2) within the SC hardly changed at all during the 4 hours clearance period."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""confidence"": 1.0}]",[],[]
record_8f4b39e29075,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,0.5700000000000001,1.0,,IVPT,diffusion cell,"skin, synthetic membrane",Ibuprofen in Duro-Tak 87-900A,Ibuprofen,22.5,% w/w,w/w,> 22.5,Transdermal Film,[],amount,unknown,,,,,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-014-1318-2__06b4139d6d.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""source_pages"": [8, 9, 10, 14, 15], ""route_label"": ""mixed"", ""route_notes"": ""heuristic_route=mixed"", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 8"", ""page 9"", ""page 10"", ""page 14"", ""page 15""], ""table_id"": ""Table IV"", ""row_source_pages"": [14], ""row_source_locators"": [""page 14""], ""score_debug"": {""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 14"": 1, ""page 15"": 1}, ""route_anchor_evidence"": [{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""table_text"", ""page"": null, ""bbox"": null, ""snippet"": ""Table I shows physicochemical properties and calculated solubility parameter values for the model drugs. Table II presents total solubility parameters of adhesive monomer units and solvents. Table III illustrates the total solubility parameter difference between model drugs and main monomers, along with predicted drug solubility."", ""source_ref"": ""10.1007/s11095-014-1318-2"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table IV"", ""page"": 14, ""bbox"": null, ""snippet"": ""Drug solubility estimate from rheological data: Ibuprofen > 22.5% w/w."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""confidence"": 1.0}]",[],[]
record_c1d21e3a466f,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,0.5700000000000001,1.0,,IVPT,diffusion cell,"skin, synthetic membrane",Ibuprofen in Duro-Tak 87-4287,Ibuprofen,22.0,% w/w,w/w,< 22,Transdermal Film,[],amount,unknown,,,,,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-014-1318-2__06b4139d6d.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""source_pages"": [8, 9, 10, 14, 15], ""route_label"": ""mixed"", ""route_notes"": ""heuristic_route=mixed"", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 8"", ""page 9"", ""page 10"", ""page 14"", ""page 15""], ""table_id"": ""Table IV"", ""row_source_pages"": [14], ""row_source_locators"": [""page 14""], ""score_debug"": {""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 14"": 1, ""page 15"": 1}, ""route_anchor_evidence"": [{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""table_text"", ""page"": null, ""bbox"": null, ""snippet"": ""Table I shows physicochemical properties and calculated solubility parameter values for the model drugs. Table II presents total solubility parameters of adhesive monomer units and solvents. Table III illustrates the total solubility parameter difference between model drugs and main monomers, along with predicted drug solubility."", ""source_ref"": ""10.1007/s11095-014-1318-2"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table IV"", ""page"": 14, ""bbox"": null, ""snippet"": ""Drug solubility estimate from rheological data: Ibuprofen < 22% w/w."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""confidence"": 1.0}]",[],[]
record_df74f8b05902,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,0.5700000000000001,1.0,,IVPT,diffusion cell,"skin, synthetic membrane",Ibuprofen in Bio-PSA 7-4301,Ibuprofen,5.0,% w/w,w/w,< 5,Transdermal Film,[],amount,unknown,,,,,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-014-1318-2__06b4139d6d.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""source_pages"": [8, 9, 10, 14, 15], ""route_label"": ""mixed"", ""route_notes"": ""heuristic_route=mixed"", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 8"", ""page 9"", ""page 10"", ""page 14"", ""page 15""], ""table_id"": ""Table IV"", ""row_source_pages"": [14], ""row_source_locators"": [""page 14""], ""score_debug"": {""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 14"": 1, ""page 15"": 1}, ""route_anchor_evidence"": [{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""table_text"", ""page"": null, ""bbox"": null, ""snippet"": ""Table I shows physicochemical properties and calculated solubility parameter values for the model drugs. Table II presents total solubility parameters of adhesive monomer units and solvents. Table III illustrates the total solubility parameter difference between model drugs and main monomers, along with predicted drug solubility."", ""source_ref"": ""10.1007/s11095-014-1318-2"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table IV"", ""page"": 14, ""bbox"": null, ""snippet"": ""Drug solubility estimate from rheological data: Ibuprofen < 5% w/w."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""confidence"": 1.0}]",[],[]
record_9419f657a32a,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,0.5700000000000001,1.0,,IVPT,diffusion cell,"skin, synthetic membrane",Ibuprofen in Bio-PSA 7-4302,Ibuprofen,5.0,% w/w,w/w,< 5,Transdermal Film,[],amount,unknown,,,,,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-014-1318-2__06b4139d6d.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""source_pages"": [8, 9, 10, 14, 15], ""route_label"": ""mixed"", ""route_notes"": ""heuristic_route=mixed"", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 8"", ""page 9"", ""page 10"", ""page 14"", ""page 15""], ""table_id"": ""Table IV"", ""row_source_pages"": [14], ""row_source_locators"": [""page 14""], ""score_debug"": {""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 14"": 1, ""page 15"": 1}, ""route_anchor_evidence"": [{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""table_text"", ""page"": null, ""bbox"": null, ""snippet"": ""Table I shows physicochemical properties and calculated solubility parameter values for the model drugs. Table II presents total solubility parameters of adhesive monomer units and solvents. Table III illustrates the total solubility parameter difference between model drugs and main monomers, along with predicted drug solubility."", ""source_ref"": ""10.1007/s11095-014-1318-2"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table IV"", ""page"": 14, ""bbox"": null, ""snippet"": ""Drug solubility estimate from rheological data: Ibuprofen < 5% w/w."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""confidence"": 1.0}]",[],[]
record_dc487bf7d648,paper_b21c07f7ac33,10.1007/s13346-022-01182-x,figure,0.81,0.9,,IVPT,diffusion cell,uncertain,SNM-IBU,ibuprofen,0.5,% w/v,w/v,0.5% (w/v),micelles,"[{""name"": ""Soluplus"", ""concentration_value"": 1.725, ""concentration_unit"": ""g"", ""basis"": ""per 50 mg IBU"", ""raw"": """", ""note"": """"}]",amount,percent,74.0,%,24.0,h,,,,,24.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1007_s13346-022-01182-x__31f896767a.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""source_pages"": [1, 4, 10, 11, 14], ""route_label"": ""figure"", ""route_notes"": ""The paper provides a detailed experimental setup and results primarily focused on Soluplus® nanomicelles' effects on ibuprofen solubility."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 4"", ""page 10"", ""page 11"", ""page 14""], ""table_id"": ""Table 8"", ""row_source_pages"": [10, 11], ""row_source_locators"": [""page 10"", ""page 11""], ""score_debug"": {""page 1"": 1, ""page 4"": 1, ""page 10"": 1, ""page 11"": 1, ""page 14"": 1}, ""route_anchor_evidence"": [{""field_name"": ""device"", ""modality"": ""text"", ""locator"": ""uncertain"", ""page"": null, ""bbox"": null, ""snippet"": ""uncertain"", ""source_ref"": ""10.1007/s13346-022-01182-x"", ""confidence"": 0.7}, {""field_name"": ""endpoint"", ""modality"": ""figure"", ""locator"": ""Results and Discussion"", ""page"": null, ""bbox"": null, ""snippet"": ""Fig. 3 shows the solubilizing effect of Soluplus® micelles of IDE was remarkable."", ""source_ref"": ""10.1007/s13346-022-01182-x"", ""confidence"": 0.8}, {""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""table_text"", ""page"": null, ""bbox"": null, ""snippet"": ""Table 5 Size analysis (Z-ave), polydispersity index (PdI), and Zeta potential (ZP) of drug-loaded nanomicelles (means ± S.D.)"", ""source_ref"": ""10.1007/s13346-022-01182-x"", ""confidence"": 0.7}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 8"", ""page"": 10, ""bbox"": null, ""snippet"": ""The SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 8"", ""page"": 10, ""bbox"": null, ""snippet"": ""The SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.9}]",[],"[""Formulation for in vitro permeation/release studies."", ""figure_why_not_digitizable:undefined"", ""figure_no_digitized_endpoint""]"
record_006960c6c4ae,paper_477a5d097e07,10.1007/s43440-023-00460-w,figure,0.5700000000000001,0.9,,uncertain,diffusion cell,,In vitro inhibition of KAT I activity,Ibuprofen,1.0,mM,molar,1 mM,solution,[],amount,unknown,,/,,/,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s43440-023-00460-w__8ad5f23482.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""source_pages"": [2, 5, 6, 7, 10], ""route_label"": ""figure"", ""route_notes"": ""Study measures effects of COX inhibitors on KYNA production and KAT activity in rat kidney."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 5"", ""page 6"", ""page 7"", ""page 10""], ""table_id"": ""Table 1"", ""row_source_pages"": [5], ""row_source_locators"": [""page 5""], ""score_debug"": {""page 2"": 1, ""page 5"": 1, ""page 6"": 1, ""page 7"": 1, ""page 10"": 1}, ""route_anchor_evidence"": [{""field_name"": ""endpoint"", ""modality"": ""figure"", ""locator"": ""PAGE 6"", ""page"": 6, ""bbox"": null, ""snippet"": ""The effect of COX inhibitors on KYNA production in rat kidney in vitro."", ""source_ref"": ""10.1007/s43440-023-00460-w"", ""confidence"": 0.8}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 5, ""bbox"": null, ""snippet"": ""Ibuprofen (F5,12 = 2.765, p = 0.0691) did not affect the activity of KAT I in rat kidney in vitro."", ""source_ref"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""confidence"": 0.9}]",[],"[""Concentration and activity data are included."", ""figure_no_digitized_endpoint""]"
record_d469f98e0fc8,paper_477a5d097e07,10.1007/s43440-023-00460-w,figure,0.5700000000000001,0.9,,uncertain,diffusion cell,,In vitro inhibition of KAT II activity,Ibuprofen,1.0,mM,molar,1 mM,solution,[],amount,unknown,,/,,/,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1007_s43440-023-00460-w__8ad5f23482.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""source_pages"": [2, 5, 6, 7, 10], ""route_label"": ""figure"", ""route_notes"": ""Study measures effects of COX inhibitors on KYNA production and KAT activity in rat kidney."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 5"", ""page 6"", ""page 7"", ""page 10""], ""table_id"": ""Table 2"", ""row_source_pages"": [6], ""row_source_locators"": [""page 6""], ""score_debug"": {""page 2"": 1, ""page 5"": 1, ""page 6"": 1, ""page 7"": 1, ""page 10"": 1}, ""route_anchor_evidence"": [{""field_name"": ""endpoint"", ""modality"": ""figure"", ""locator"": ""PAGE 6"", ""page"": 6, ""bbox"": null, ""snippet"": ""The effect of COX inhibitors on KYNA production in rat kidney in vitro."", ""source_ref"": ""10.1007/s43440-023-00460-w"", ""confidence"": 0.8}]}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 6, ""bbox"": null, ""snippet"": ""Ibuprofen (F5,12 = 22.17, p < 0.0001) were the weakest KAT II inhibitors, with IC50 values exceeding 1 mM."", ""source_ref"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""confidence"": 0.9}]",[],"[""Concentration and activity data are included."", ""figure_no_digitized_endpoint""]"
