stage,bucket,count
figure_stage,digitized_curves,7
figure_stage,digitized_endpoints_failed,6
figure_stage,digitized_endpoints_ok,7
figure_stage,mapped_curves,7
figure_stage,triage_artifacts,9
figure_stage,triage_digitize_candidates,9
figure_stage,unmapped_curves,0
figure_triage_route,digitize,9
figure_digitization_status,fail_few_edges,4
figure_digitization_status,fail_missing_plot_context,2
figure_digitization_status,ok,7
figure_digitization_failure,fail_few_edges,4
figure_digitization_failure,fail_missing_plot_context,2
figure_mapping_status,vision_mapped,7
verification_route:figure,insufficient_evidence,21
verification_route:figure,missing_api_concentration,3
verification_route:figure,missing_area,11
verification_route:figure,missing_endpoint,10
verification_route:figure,missing_endpoint_time,7
verification_route:figure,not_target_api,1
verification_route:figure,not_target_device,12
verification_route:figure,not_target_study_type,1
verification_route:figure,unit_normalization_failed,1
verification_route:mixed,insufficient_evidence,12
verification_route:mixed,missing_api_concentration,10
verification_route:mixed,missing_area,1
verification_route:mixed,missing_endpoint,4
verification_route:mixed,missing_endpoint_time,5
verification_route:mixed,not_target_device,4
verification_route:mixed,not_target_study_type,1
verification_route:mixed,percent_only,1
verification_route:table,insufficient_evidence,5
verification_route:table,missing_api_concentration,1
verification_route:table,missing_area,3
verification_route:table,not_target_api,1
verification_route:table,not_target_device,5
verification_route:text,insufficient_evidence,4
verification_route:text,missing_api_concentration,2
verification_route:text,missing_endpoint,1
verification_route:text,percent_only,1
