stage,bucket,count
figure_stage,digitized_curves,2
figure_stage,digitized_endpoints_failed,7
figure_stage,digitized_endpoints_ok,2
figure_stage,mapped_curves,2
figure_stage,triage_artifacts,11
figure_stage,triage_digitize_candidates,10
figure_stage,unmapped_curves,0
figure_triage_route,digitize,10
figure_triage_route,skip,1
figure_triage_signal,digitizable:no,1
figure_triage_signal,endpoint_curve_present:no,1
figure_triage_signal,recommended_route:skip,1
figure_triage_signal,ticks_readable:no,1
figure_triage_signal,why_not_digitizable:no_relevant_figures_available_on_page,1
figure_digitization_status,fail_few_edges,7
figure_digitization_status,ok,2
figure_digitization_failure,fail_few_edges,7
figure_mapping_status,vision_mapped,2
verification_route:figure,figure_digitization_failed,16
verification_route:figure,missing_area,3
verification_route:figure,missing_endpoint,3
verification_route:figure,not_target_device,5
verification_route:figure,percent_only,1
verification_route:mixed,figure_digitization_failed,9
verification_route:mixed,insufficient_evidence,4
verification_route:mixed,missing_api_concentration,5
verification_route:mixed,missing_endpoint,1
verification_route:mixed,not_target_device,3
verification_route:mixed,percent_only,1
verification_route:table,missing_area,1
verification_route:table,not_target_api,1
verification_route:table,not_target_device,3
verification_route:table,not_target_study_type,1
verification_route:text,insufficient_evidence,10
verification_route:text,missing_api_concentration,10
verification_route:text,not_target_device,2
