record_id,paper_id,doi,route,route_confidence,extractor_confidence,mapping_confidence,study_type,device,barrier,formulation_label,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,dosage_form,components_json,endpoint_field_name,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,endpoint_normalized_value,endpoint_normalized_unit,diffusion_area_cm2,receptor_volume_ml,duration_h,verification_status,scope_bucket,scope_tags_json,verification_support_rate,failure_reason,failure_reasons_json,evidence_count,patch_count,extractor_name,source_format,source_path,artifact_paths_json,provenance_json,evidence_json,patches_json,source_notes_json
record_2c9fa747f279,paper_b257621dff97,10.1007/s11095-008-9785-y,mixed,0.69,0.9,,IVPT,Franz diffusion cell,human skin,text_1,ibuprofen,10.0,mg/ml,w/v,~10 mg/ml,saturated solution in propylene glycol/water,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""10 mg/ml"", ""note"": """"}, {""name"": ""Propylene glycol"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""75:25 (v/v)"", ""note"": """"}]",flux,flux,12.2,µg/cm2,0.0,h,,,3.14,,0.0,pending,unknown,[],,,[],2,0,text,pdf,papers\pdf\10.1007_s11095-008-9785-y__4a59bd2375.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""source_pages"": [1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21], ""route_label"": ""mixed"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 7"", ""page 8"", ""page 9"", ""page 10"", ""page 11"", ""page 12"", ""page 13"", ""page 14"", ""page 15"", ""page 17"", ""page 18"", ""page 19"", ""page 20"", ""page 21""], ""table_hint"": """", ""score_debug"": {""page 1"": 0, ""page 2"": 0, ""page 3"": 6, ""page 4"": 3, ""page 7"": 7, ""page 8"": 9, ""page 9"": 3, ""page 10"": 7, ""page 11"": 5, ""page 12"": 11, ""page 13"": 3, ""page 14"": 7, ""page 15"": 3, ""page 17"": 4, ""page 18"": 5, ""page 19"": 6, ""page 20"": 6, ""page 21"": 8}}}","[{""field_name"": ""Ibuprofen Uptake"", ""modality"": ""text"", ""locator"": ""page 12"", ""page"": 12, ""bbox"": null, ""snippet"": ""The integrated amounts in the SC were derived from the areas under the profiles in Figure 3 and yielded a mean (± SD) value of 12.2 (±3.5) µg/cm2."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""confidence"": 0.9}, {""field_name"": ""Clearance of Ibuprofen"", ""modality"": ""text"", ""locator"": ""page 20"", ""page"": 20, ""bbox"": null, ""snippet"": ""Ibuprofen (µg/cm2) at various times post-clearance showed decreasing levels: 13.6 ± 4.1 (0 h), 17.4 ± 0.9 (0.5 h), 10.2 ± 1.8 (1 h), 9.3 ± 1.4 (2 h), 10.5 ± 4.6 (3 h), 9.7 ± 2.9 (4 h)."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""confidence"": 0.9}]",[],"[""Experiments conducted on human volunteers with various occlusion conditions.""]"
record_13e669d18dbb,paper_b257621dff97,10.1007/s11095-008-9785-y,mixed,0.69,0.9,,IVPT,Franz diffusion cell,human skin,text_2,ibuprofen,10.0,mg/ml,w/v,~10 mg/ml,saturated solution in propylene glycol/water,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""10 mg/ml"", ""note"": """"}, {""name"": ""Propylene glycol"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""75:25 (v/v)"", ""note"": """"}]",flux,flux,7.3,µg/cm2,0.5,h,,,3.14,,0.5,pending,unknown,[],,,[],1,0,text,pdf,papers\pdf\10.1007_s11095-008-9785-y__4a59bd2375.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""source_pages"": [1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21], ""route_label"": ""mixed"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 7"", ""page 8"", ""page 9"", ""page 10"", ""page 11"", ""page 12"", ""page 13"", ""page 14"", ""page 15"", ""page 17"", ""page 18"", ""page 19"", ""page 20"", ""page 21""], ""table_hint"": """", ""score_debug"": {""page 1"": 0, ""page 2"": 0, ""page 3"": 6, ""page 4"": 3, ""page 7"": 7, ""page 8"": 9, ""page 9"": 3, ""page 10"": 7, ""page 11"": 5, ""page 12"": 11, ""page 13"": 3, ""page 14"": 7, ""page 15"": 3, ""page 17"": 4, ""page 18"": 5, ""page 19"": 6, ""page 20"": 6, ""page 21"": 8}}}","[{""field_name"": ""Ibuprofen Uptake - Occluded"", ""modality"": ""text"", ""locator"": ""page 12"", ""page"": 12, ""bbox"": null, ""snippet"": ""The statistically different value at occluded conditions was 7.3 ± 1.0 µg/cm2 after 0.5 h."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""confidence"": 0.9}]",[],"[""Showed influence of occlusion on drug retention.""]"
record_c1c9c944f490,paper_b257621dff97,10.1007/s11095-008-9785-y,mixed,0.69,0.9,,IVPT,Franz diffusion cell,human skin,text_3,ibuprofen,10.0,mg/ml,w/v,~10 mg/ml,saturated solution in propylene glycol/water,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""10 mg/ml"", ""note"": """"}, {""name"": ""Propylene glycol"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""75:25 (v/v)"", ""note"": """"}]",flux,flux,10.5,µg/cm2,3.0,h,,,3.14,,3.0,pending,unknown,[],,,[],1,0,text,pdf,papers\pdf\10.1007_s11095-008-9785-y__4a59bd2375.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""source_pages"": [1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21], ""route_label"": ""mixed"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 7"", ""page 8"", ""page 9"", ""page 10"", ""page 11"", ""page 12"", ""page 13"", ""page 14"", ""page 15"", ""page 17"", ""page 18"", ""page 19"", ""page 20"", ""page 21""], ""table_hint"": """", ""score_debug"": {""page 1"": 0, ""page 2"": 0, ""page 3"": 6, ""page 4"": 3, ""page 7"": 7, ""page 8"": 9, ""page 9"": 3, ""page 10"": 7, ""page 11"": 5, ""page 12"": 11, ""page 13"": 3, ""page 14"": 7, ""page 15"": 3, ""page 17"": 4, ""page 18"": 5, ""page 19"": 6, ""page 20"": 6, ""page 21"": 8}}}","[{""field_name"": ""Ibuprofen Concentration at 3 h"", ""modality"": ""text"", ""locator"": ""page 20"", ""page"": 20, ""bbox"": null, ""snippet"": ""Concentration was 10.5 ± 4.6 µg/cm2 after 3 hours."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-008-9785-y__4a59bd2375.pdf"", ""confidence"": 0.9}]",[],"[""Demonstrated drug retention over time.""]"
record_890157d85118,paper_c614a40d430f,10.1123/ijspp.2016-0382,mixed,0.69,0.9,,IVPT,Franz diffusion cell,skin,text_1,ibuprofen,,,,400mg IBU/1000mg APAP,oral,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""400 mg"", ""note"": """"}, {""name"": ""Acetaminophen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""1000 mg"", ""note"": """"}]",Jss,jss,0.02,°C,0.0,minutes,,,,,0.0,pending,unknown,[],,,[],1,0,text,pdf,papers\pdf\10.1123_ijspp.2016-0382__60e1a4e580.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1123_ijspp.2016-0382__60e1a4e580.pdf"", ""source_pages"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14], ""route_label"": ""mixed"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 6""], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 7"", ""page 8"", ""page 9"", ""page 10"", ""page 12"", ""page 13"", ""page 14""], ""table_hint"": """", ""score_debug"": {""page 1"": 5, ""page 2"": 3, ""page 3"": 8, ""page 4"": 6, ""page 5"": 8, ""page 6"": 8, ""page 7"": 2, ""page 8"": 9, ""page 9"": 2, ""page 10"": 3, ""page 12"": 1, ""page 13"": 8, ""page 14"": 4}}}","[{""field_name"": ""Core Body Temperature"", ""modality"": ""text"", ""locator"": ""page 6"", ""page"": 6, ""bbox"": null, ""snippet"": ""Maximum TC was significantly lower in the IBU/APAP condition compared to the CTRL condition (IBU/APAP 38.8±0.4°C versus CTRL 39.2±0.5°C; p=0.02)"", ""source_ref"": ""papers\\pdf\\10.1123_ijspp.2016-0382__60e1a4e580.pdf"", ""confidence"": 0.9}]",[],"[""Combined administration with acetaminophen.""]"
record_3b741f309f05,paper_c614a40d430f,10.1123/ijspp.2016-0382,mixed,0.69,0.9,,IVPT,Franz diffusion cell,skin,text_2,ibuprofen,,,,400mg IBU/1000mg APAP,oral,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""400 mg"", ""note"": """"}, {""name"": ""Acetaminophen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""1000 mg"", ""note"": """"}]",Jss,jss,0.042,°C,0.0,minutes,,,,,0.0,pending,unknown,[],,,[],1,0,text,pdf,papers\pdf\10.1123_ijspp.2016-0382__60e1a4e580.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1123_ijspp.2016-0382__60e1a4e580.pdf"", ""source_pages"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14], ""route_label"": ""mixed"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [""page 6""], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 6"", ""page 7"", ""page 8"", ""page 9"", ""page 10"", ""page 12"", ""page 13"", ""page 14""], ""table_hint"": """", ""score_debug"": {""page 1"": 5, ""page 2"": 3, ""page 3"": 8, ""page 4"": 6, ""page 5"": 8, ""page 6"": 8, ""page 7"": 2, ""page 8"": 9, ""page 9"": 2, ""page 10"": 3, ""page 12"": 1, ""page 13"": 8, ""page 14"": 4}}}","[{""field_name"": ""Delta Core Body Temperature"", ""modality"": ""text"", ""locator"": ""page 6"", ""page"": 6, ""bbox"": null, ""snippet"": ""A lower ΔTC was observed in the IBU/APAP condition versus the CTRL condition (IBU/APAP 1.7±0.3°C versus CTRL 2.0±0.5°C; p=0.042)"", ""source_ref"": ""papers\\pdf\\10.1123_ijspp.2016-0382__60e1a4e580.pdf"", ""confidence"": 0.9}]",[],"[""Significant difference indicates lower temperature rise.""]"
record_83a4862459f0,paper_6e6aaf875560,10.1248/bpb.b19-00221,mixed,0.69,0.95,,IVPT,Franz diffusion cell,Caco-2 cell,text_1,ibuprofen,10.0,uM,molar,10 µM,solution,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""10 µM"", ""note"": """"}]",flux,flux,1413.0,× 10−6 cm/s,0.07,min,,,0.33,,0.0011666666666666668,pending,unknown,[],,,[],0,0,text,pdf,papers\pdf\10.1248_bpb.b19-00221__de01f5e119.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1248_bpb.b19-00221__de01f5e119.pdf"", ""source_pages"": [1, 2, 3, 4, 5], ""route_label"": ""mixed"", ""route_notes"": ""Study evaluates ibuprofen alongside other compounds in a Caco-2 permeability assay."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5""], ""table_hint"": ""Table 1"", ""score_debug"": {""page 1"": 4, ""page 2"": 5, ""page 3"": 7, ""page 4"": 8, ""page 5"": 9}}}",[],[],"[""Calculated using the conventional method.""]"
record_421507007ecd,paper_6e6aaf875560,10.1248/bpb.b19-00221,mixed,0.69,0.95,,IVPT,Franz diffusion cell,Caco-2 cell,text_2,ibuprofen,10.0,uM,molar,10 µM,solution,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""10 µM"", ""note"": """"}]",flux,flux,146.0,× 10−6 cm/s,0.07,min,,,0.33,,0.0011666666666666668,pending,unknown,[],,,[],0,0,text,pdf,papers\pdf\10.1248_bpb.b19-00221__de01f5e119.pdf,[],"{""extractor_name"": ""text"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1248_bpb.b19-00221__de01f5e119.pdf"", ""source_pages"": [1, 2, 3, 4, 5], ""route_label"": ""mixed"", ""route_notes"": ""Study evaluates ibuprofen alongside other compounds in a Caco-2 permeability assay."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""anchor_locators"": [], ""selected_locators"": [""page 1"", ""page 2"", ""page 3"", ""page 4"", ""page 5""], ""table_hint"": ""Table 1"", ""score_debug"": {""page 1"": 4, ""page 2"": 5, ""page 3"": 7, ""page 4"": 8, ""page 5"": 9}}}",[],[],"[""Calculated using the simplified method.""]"
record_0c86a8a8bb55,paper_c6791af323cf,10.1523/jneurosci.5741-07.2008,text,0.5700000000000001,0.9,,IVPT,Franz diffusion cell,mouse skin,text_1,ibuprofen,,,,40 mg/kg,injection,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""40 mg/kg"", ""note"": """"}]",Jss,jss,,ng/cm2/h,1.0,h,,,,,1.0,pending,unknown,[],,,[],1,0,text,html,http://www.jneurosci.org/cgi/content/full/28/51/13727,[],"{""extractor_name"": ""text"", ""source_format"": ""html"", ""source_path"": ""http://www.jneurosci.org/cgi/content/full/28/51/13727"", ""source_pages"": [], ""route_label"": ""text"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""html_remote"", ""locator_mode"": ""block"", ""anchor_locators"": [], ""selected_locators"": [""block 1"", ""block 2"", ""block 3"", ""block 4"", ""block 47"", ""block 48"", ""block 53"", ""block 64"", ""block 66"", ""block 79"", ""block 80"", ""block 81"", ""block 84"", ""block 87"", ""block 88"", ""block 89"", ""block 91"", ""block 92"", ""block 93"", ""block 94"", ""block 95"", ""block 194"", ""block 221"", ""block 236""], ""table_hint"": """", ""score_debug"": {""block 1"": 1, ""block 2"": 0, ""block 3"": 1, ""block 4"": 0, ""block 47"": 3, ""block 48"": 2, ""block 53"": 2, ""block 64"": 3, ""block 66"": 3, ""block 79"": 2, ""block 80"": 7, ""block 81"": 3, ""block 84"": 2, ""block 87"": 3, ""block 88"": 3, ""block 89"": 7, ""block 91"": 4, ""block 92"": 3, ""block 93"": 3, ""block 94"": 2, ""block 95"": 3, ""block 194"": 2, ""block 221"": 4, ""block 236"": 1}}}","[{""field_name"": ""Paw withdrawal latency"", ""modality"": ""text"", ""locator"": ""block 87"", ""page"": null, ""bbox"": null, ""snippet"": ""Immediately following the measurement of post-CFA paw withdrawal latency, TRPV3-YFP transgenic and wild-type mice were injected with ibuprofen (i.p., 40 mg/kg) or vehicle, and 15 min later injected with JNJ-7203212 (40 mg/kg, i.p.) or vehicle."", ""source_ref"": ""http://www.jneurosci.org/cgi/content/full/28/51/13727"", ""confidence"": 0.9}]",[],[]
record_9ef995c91d9b,paper_c6791af323cf,10.1523/jneurosci.5741-07.2008,text,0.5700000000000001,0.85,,IVPT,Franz diffusion cell,mouse skin,text_2,ibuprofen,,,,40 mg/kg,injection,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""40 mg/kg"", ""note"": """"}]",Jss,jss,,ng/cm2/h,1.0,h,,,,,1.0,pending,unknown,[],,,[],1,0,text,html,http://www.jneurosci.org/cgi/content/full/28/51/13727,[],"{""extractor_name"": ""text"", ""source_format"": ""html"", ""source_path"": ""http://www.jneurosci.org/cgi/content/full/28/51/13727"", ""source_pages"": [], ""route_label"": ""text"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""html_remote"", ""locator_mode"": ""block"", ""anchor_locators"": [], ""selected_locators"": [""block 1"", ""block 2"", ""block 3"", ""block 4"", ""block 47"", ""block 48"", ""block 53"", ""block 64"", ""block 66"", ""block 79"", ""block 80"", ""block 81"", ""block 84"", ""block 87"", ""block 88"", ""block 89"", ""block 91"", ""block 92"", ""block 93"", ""block 94"", ""block 95"", ""block 194"", ""block 221"", ""block 236""], ""table_hint"": """", ""score_debug"": {""block 1"": 1, ""block 2"": 0, ""block 3"": 1, ""block 4"": 0, ""block 47"": 3, ""block 48"": 2, ""block 53"": 2, ""block 64"": 3, ""block 66"": 3, ""block 79"": 2, ""block 80"": 7, ""block 81"": 3, ""block 84"": 2, ""block 87"": 3, ""block 88"": 3, ""block 89"": 7, ""block 91"": 4, ""block 92"": 3, ""block 93"": 3, ""block 94"": 2, ""block 95"": 3, ""block 194"": 2, ""block 221"": 4, ""block 236"": 1}}}","[{""field_name"": ""Inflammatory pain model"", ""modality"": ""text"", ""locator"": ""block 79"", ""page"": null, ""bbox"": null, ""snippet"": ""In contrast, ibuprofen significantly increased the response latency of the TRPV3 overexpressing mice, indicating a greater contribution of prostaglandins to thermal hyperalgesia in the transgenic animals."", ""source_ref"": ""http://www.jneurosci.org/cgi/content/full/28/51/13727"", ""confidence"": 0.85}]",[],[]
record_3cafd2b883f5,paper_c6791af323cf,10.1523/jneurosci.5741-07.2008,text,0.5700000000000001,0.8,,IVPT,Franz diffusion cell,mouse skin,text_3,ibuprofen,,,,40 mg/kg,injection,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": ""40 mg/kg"", ""note"": """"}]",Jss,jss,,ng/cm2/h,1.0,h,,,,,1.0,pending,unknown,[],,,[],1,0,text,html,http://www.jneurosci.org/cgi/content/full/28/51/13727,[],"{""extractor_name"": ""text"", ""source_format"": ""html"", ""source_path"": ""http://www.jneurosci.org/cgi/content/full/28/51/13727"", ""source_pages"": [], ""route_label"": ""text"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""html_remote"", ""locator_mode"": ""block"", ""anchor_locators"": [], ""selected_locators"": [""block 1"", ""block 2"", ""block 3"", ""block 4"", ""block 47"", ""block 48"", ""block 53"", ""block 64"", ""block 66"", ""block 79"", ""block 80"", ""block 81"", ""block 84"", ""block 87"", ""block 88"", ""block 89"", ""block 91"", ""block 92"", ""block 93"", ""block 94"", ""block 95"", ""block 194"", ""block 221"", ""block 236""], ""table_hint"": """", ""score_debug"": {""block 1"": 1, ""block 2"": 0, ""block 3"": 1, ""block 4"": 0, ""block 47"": 3, ""block 48"": 2, ""block 53"": 2, ""block 64"": 3, ""block 66"": 3, ""block 79"": 2, ""block 80"": 7, ""block 81"": 3, ""block 84"": 2, ""block 87"": 3, ""block 88"": 3, ""block 89"": 7, ""block 91"": 4, ""block 92"": 3, ""block 93"": 3, ""block 94"": 2, ""block 95"": 3, ""block 194"": 2, ""block 221"": 4, ""block 236"": 1}}}","[{""field_name"": ""Pain behavior"", ""modality"": ""text"", ""locator"": ""block 88"", ""page"": null, ""bbox"": null, ""snippet"": ""The TRPV1 antagonist substantially increased latencies of paw withdrawal from radiant heat in wild-type mice, as well as in TRPV3-YFP transgenic mice."", ""source_ref"": ""http://www.jneurosci.org/cgi/content/full/28/51/13727"", ""confidence"": 0.8}]",[],[]
