record_id,paper_id,doi,route,route_confidence,extractor_confidence,mapping_confidence,study_type,device,barrier,formulation_label,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,dosage_form,components_json,endpoint_field_name,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,endpoint_normalized_value,endpoint_normalized_unit,diffusion_area_cm2,duration_h,verification_status,verification_support_rate,failure_reason,failure_reasons_json,evidence_count,patch_count,extractor_name,source_format,source_path,artifact_paths_json,provenance_json,evidence_json,patches_json,source_notes_json
record_ad27c13dbfc5,paper_6d7ce6948405,10.1002/14651858.cd001177.pub2,table,0.5700000000000001,0.9,,uncertain,diffusion cell,,Ibuprofen Foam Dressing,Ibuprofen,0.5,mg/cm²,homogeneously dispersed,0.5 mg/cm²,foam dressing,[],amount,unknown,1.63,risk ratio,,,,,,,pending,,,[],2,0,table,pdf,papers\pdf\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""source_pages"": [3, 14, 17, 26, 47], ""route_label"": ""table"", ""route_notes"": ""The review encompasses various treatments for pain management in venous leg ulcers, including ibuprofen dressings."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 14"", ""page 17"", ""page 26"", ""page 47""], ""table_id"": ""Table 2"", ""row_source_pages"": [26], ""row_source_locators"": [""Arapoglou 2011""], ""score_debug"": {""page 3"": 1, ""page 14"": 1, ""page 17"": 1, ""page 26"": 1, ""page 47"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 26, ""bbox"": null, ""snippet"": ""Comparison of Ibuprofen foam dressing compared with local best practice."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 26, ""bbox"": null, ""snippet"": ""Comparison of Ibuprofen foam dressing compared with local best practice."", ""source_ref"": ""papers\\pdf\\10.1002_14651858.cd001177.pub2__f1d6f61f65.pdf"", ""confidence"": 0.9}]",[],"[""Evaluated pain relief in patients with venous leg ulcers.""]"
record_c774ad459207,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,0.81,1.0,,IVRT,diffusion cell,transdermal films,Duro-Tak 87-900A,Ibuprofen,,,,> 22.5,transdermal patch,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""% w/w"", ""basis"": ""molar concentration"", ""raw"": """", ""note"": ""greater than or equal to 22.5%""}]",amount,unknown,,,,,,,,,pending,,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-014-1318-2__06b4139d6d.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""source_pages"": [8, 9, 10, 14, 15], ""route_label"": ""mixed"", ""route_notes"": ""Contains comprehensive data about the viscoelastic properties of ibuprofen in formulations."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 8"", ""page 9"", ""page 10"", ""page 14"", ""page 15""], ""table_id"": ""Table IV"", ""row_source_pages"": [14], ""row_source_locators"": [""page 14""], ""score_debug"": {""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 14"": 1, ""page 15"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table IV"", ""page"": 14, ""bbox"": null, ""snippet"": ""> 22.5% for ibuprofen in Duro-Tak 87-900A estimated from rheological data."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""confidence"": 1.0}]",[],"[""Drug solubility estimate from rheological data.""]"
record_8860fc12a6af,paper_a47037272c43,10.1007/s11095-014-1318-2,mixed,0.81,1.0,,IVRT,diffusion cell,transdermal films,Duro-Tak 87-4287,Ibuprofen,,,,< 22,transdermal patch,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""% w/w"", ""basis"": ""molar concentration"", ""raw"": """", ""note"": ""less than 22%""}]",amount,unknown,,,,,,,,,pending,,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-014-1318-2__06b4139d6d.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""source_pages"": [8, 9, 10, 14, 15], ""route_label"": ""mixed"", ""route_notes"": ""Contains comprehensive data about the viscoelastic properties of ibuprofen in formulations."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 8"", ""page 9"", ""page 10"", ""page 14"", ""page 15""], ""table_id"": ""Table IV"", ""row_source_pages"": [14], ""row_source_locators"": [""page 14""], ""score_debug"": {""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 14"": 1, ""page 15"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table IV"", ""page"": 14, ""bbox"": null, ""snippet"": ""< 22% for ibuprofen in Duro-Tak 87-4287 estimated from rheological data."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-014-1318-2__06b4139d6d.pdf"", ""confidence"": 1.0}]",[],"[""Drug solubility estimate from rheological data.""]"
record_0a0494fb387b,paper_71e83a401525,10.1007/s11095-020-02887-9,mixed,0.81,1.0,,IVPT,Franz diffusion cell,neonatal full-thickness porcine skin,HFMN Arrays - D6,IBU Na,,,,100 mg,Microneedle array,"[{""name"": ""IBU Na"", ""concentration_value"": 60.0, ""concentration_unit"": ""% w/w"", ""basis"": ""Total solid content"", ""raw"": """", ""note"": """"}]",amount,amount_total,32.0,%,24.0,h,,,,24.0,pending,,,[],2,0,table,pdf,papers\pdf\10.1007_s11095-020-02887-9__fab416e26a.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-020-02887-9__fab416e26a.pdf"", ""source_pages"": [3, 4, 7, 8, 9], ""route_label"": ""mixed"", ""route_notes"": ""Focused on drug delivery via microneedle arrays; detailed descriptions of methodologies and results."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 4"", ""page 7"", ""page 8"", ""page 9""], ""table_id"": ""Table II"", ""row_source_pages"": [8], ""row_source_locators"": [""Fig. 9""], ""score_debug"": {""page 3"": 1, ""page 4"": 1, ""page 7"": 1, ""page 8"": 1, ""page 9"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table II"", ""page"": 8, ""bbox"": null, ""snippet"": ""Both types of HFMN arrays allowed a controlled permeation of IBU Na across dermatomed skin in a period of up to 24 h, though in different amounts. The D6 HFMN arrays led to a higher total amount of IBU Na delivery, reaching approximately 32 ± 8% of the initial drug content of the lyophilised wafer-like reservoir (100 mg)."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-020-02887-9__fab416e26a.pdf"", ""confidence"": 1.0}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table II"", ""page"": 8, ""bbox"": null, ""snippet"": ""Both types of HFMN arrays allowed a controlled permeation of IBU Na across dermatomed skin in a period of up to 24 h, though in different amounts. The D6 HFMN arrays led to a higher total amount of IBU Na delivery, reaching approximately 32 ± 8% of the initial drug content of the lyophilised wafer-like reservoir (100 mg)."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-020-02887-9__fab416e26a.pdf"", ""confidence"": 1.0}]",[],"[""Controlled permeation observed with D6 HFMN arrays.""]"
record_126e8c2b3bd6,paper_71e83a401525,10.1007/s11095-020-02887-9,mixed,0.81,1.0,,IVPT,Franz diffusion cell,neonatal full-thickness porcine skin,HFMN Arrays - D7,IBU Na,,,,100 mg,Microneedle array,"[{""name"": ""IBU Na"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": """", ""note"": """"}]",amount,amount_total,,,24.0,h,,,,24.0,pending,,,[],1,0,table,pdf,papers\pdf\10.1007_s11095-020-02887-9__fab416e26a.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s11095-020-02887-9__fab416e26a.pdf"", ""source_pages"": [3, 4, 7, 8, 9], ""route_label"": ""mixed"", ""route_notes"": ""Focused on drug delivery via microneedle arrays; detailed descriptions of methodologies and results."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 3"", ""page 4"", ""page 7"", ""page 8"", ""page 9""], ""table_id"": ""Table II"", ""row_source_pages"": [8], ""row_source_locators"": [""Fig. 9""], ""score_debug"": {""page 3"": 1, ""page 4"": 1, ""page 7"": 1, ""page 8"": 1, ""page 9"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table II"", ""page"": 8, ""bbox"": null, ""snippet"": ""In the case of the D7 HFMN arrays, the drug amount measured in the acceptor..."", ""source_ref"": ""papers\\pdf\\10.1007_s11095-020-02887-9__fab416e26a.pdf"", ""confidence"": 1.0}]",[],"[""Lower amount of drug delivery compared to D6 HFMN arrays.""]"
record_808802942a3c,paper_b21c07f7ac33,10.1007/s13346-022-01182-x,table,0.69,0.95,,IVRT,diffusion cell,,SNM-IBU1,Ibuprofen,0.5,% (w/v),Soluplus®,0.5% (w/v),nanomicelles,"[{""name"": ""Soluplus®"", ""concentration_value"": 1.5, ""concentration_unit"": ""mM"", ""basis"": ""Soluplus®"", ""raw"": """", ""note"": """"}]",amount,percent,74.0,%,24.0,h,,,,24.0,pending,,,[],2,0,table,pdf,papers\pdf\10.1007_s13346-022-01182-x__31f896767a.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""source_pages"": [1, 4, 10, 11, 14], ""route_label"": ""table"", ""route_notes"": ""The study demonstrates the potential of using Soluplus® nanomicelles to improve the solubility of BCS class II drugs like ibuprofen."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 4"", ""page 10"", ""page 11"", ""page 14""], ""table_id"": ""Table 8"", ""row_source_pages"": [10], ""row_source_locators"": [], ""score_debug"": {""page 1"": 1, ""page 4"": 1, ""page 10"": 1, ""page 11"": 1, ""page 14"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 8"", ""page"": 10, ""bbox"": null, ""snippet"": ""the SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 8"", ""page"": 10, ""bbox"": null, ""snippet"": ""the SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.95}]",[],[]
record_6cbbff659209,paper_b21c07f7ac33,10.1007/s13346-022-01182-x,table,0.69,0.95,,IVRT,diffusion cell,,SNM-IBU2,Ibuprofen,0.5,% (w/v),Soluplus®,0.5% (w/v),nanomicelles,"[{""name"": ""Soluplus®"", ""concentration_value"": 1.5, ""concentration_unit"": ""mM"", ""basis"": ""Soluplus®"", ""raw"": """", ""note"": """"}]",amount,percent,53.0,%,4.0,h,,,,4.0,pending,,,[],2,0,table,pdf,papers\pdf\10.1007_s13346-022-01182-x__31f896767a.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""source_pages"": [1, 4, 10, 11, 14], ""route_label"": ""table"", ""route_notes"": ""The study demonstrates the potential of using Soluplus® nanomicelles to improve the solubility of BCS class II drugs like ibuprofen."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 4"", ""page 10"", ""page 11"", ""page 14""], ""table_id"": ""Table 8"", ""row_source_pages"": [10], ""row_source_locators"": [], ""score_debug"": {""page 1"": 1, ""page 4"": 1, ""page 10"": 1, ""page 11"": 1, ""page 14"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 8"", ""page"": 10, ""bbox"": null, ""snippet"": ""the neat drug suspension showed a plateau in the dissolution profile after 4 h (at 53% of released drug)."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 8"", ""page"": 10, ""bbox"": null, ""snippet"": ""the neat drug suspension showed a plateau in the dissolution profile after 4 h (at 53% of released drug)."", ""source_ref"": ""papers\\pdf\\10.1007_s13346-022-01182-x__31f896767a.pdf"", ""confidence"": 0.95}]",[],[]
record_171e94bfec56,paper_477a5d097e07,10.1007/s43440-023-00460-w,figure,0.5700000000000001,0.9,,uncertain,diffusion cell,,KAT I activity in rat kidney in vitro,Ibuprofen,,,,concentration of ibuprofen,In vitro,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""M"", ""basis"": ""KAT I activity"", ""raw"": """", ""note"": ""did not affect KAT I activity""}]",amount,unknown,,%,,N/A,,,,,pending,,,[],1,0,table,pdf,papers\pdf\10.1007_s43440-023-00460-w__8ad5f23482.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""source_pages"": [2, 5, 6, 7, 10], ""route_label"": ""figure"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 5"", ""page 6"", ""page 7"", ""page 10""], ""table_id"": ""Table 2"", ""row_source_pages"": [5], ""row_source_locators"": [""vehicle, *p < 0.05, **p < 0.01""], ""score_debug"": {""page 2"": 1, ""page 5"": 1, ""page 6"": 1, ""page 7"": 1, ""page 10"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 5, ""bbox"": null, ""snippet"": ""Ibuprofen (F5,12 = 2.765, p = 0.0691) did not affect the activity of KAT I in rat kidney in vitro."", ""source_ref"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""confidence"": 0.9}]",[],"[""figure_no_digitized_endpoint""]"
record_dac01507e5ff,paper_477a5d097e07,10.1007/s43440-023-00460-w,figure,0.5700000000000001,0.9,,uncertain,diffusion cell,,KAT II activity in rat kidney in vitro,Ibuprofen,1.0,mM,molar,concentration of ibuprofen,In vitro,"[{""name"": ""Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""M"", ""basis"": ""KAT II activity"", ""raw"": """", ""note"": ""weak KAT II inhibitor""}]",amount,unknown,,%,,N/A,,,,,pending,,,[],1,0,table,pdf,papers\pdf\10.1007_s43440-023-00460-w__8ad5f23482.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""source_pages"": [2, 5, 6, 7, 10], ""route_label"": ""figure"", ""route_notes"": """", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 5"", ""page 6"", ""page 7"", ""page 10""], ""table_id"": ""Table 3"", ""row_source_pages"": [6], ""row_source_locators"": [], ""score_debug"": {""page 2"": 1, ""page 5"": 1, ""page 6"": 1, ""page 7"": 1, ""page 10"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 3"", ""page"": 6, ""bbox"": null, ""snippet"": ""Ibuprofen (F5,12 = 22.17, p < 0.0001) were the weakest KAT II inhibitors, with IC50 values exceeding 1 mM."", ""source_ref"": ""papers\\pdf\\10.1007_s43440-023-00460-w__8ad5f23482.pdf"", ""confidence"": 0.9}]",[],"[""figure_no_digitized_endpoint""]"
record_b3a1459d197e,paper_b451e1b601ac,10.1016/j.ejpb.2020.05.013,figure,0.81,0.95,,IVPT,Franz diffusion cell,silicone membrane,Ibuprofen Gel,Ibuprofen,5.0,% w/w,Weight/Weight,5 % w/w,Topical Gel,[],amount,unknown,,,12.0,hours,,,,12.0,pending,,,[],1,0,table,pdf,papers\pdf\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""source_pages"": [5, 8, 9, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""Research investigates a novel 3D printed diffusion cell, emphasizing real-time UV imaging for ibuprofen permeation."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 5"", ""page 8"", ""page 9"", ""page 10"", ""page 11""], ""table_id"": ""Table 1"", ""row_source_pages"": [8], ""row_source_locators"": [""page 10""], ""score_debug"": {""page 5"": 1, ""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 8, ""bbox"": null, ""snippet"": ""The experiment was conducted for 12 h in triplicate at 37 °C."", ""source_ref"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""confidence"": 0.95}]",[],"[""Gel formulation with known concentration""]"
